gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,6754,4,0.000785794176743227,4,0.0592,GSE185381,GSM5613785_2021-03-09-AML3948
COL1A2,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
COL3A1,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
COL4A1,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
COL5A1,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
COL5A2,all,sample,6754,2,0.000227131018819714,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
COL6A1,all,sample,6754,6,0.00139179923210136,6,0.0888,GSE185381,GSM5613785_2021-03-09-AML3948
COL6A2,all,sample,6754,8,0.0022904137463807,8,0.1184,GSE185381,GSM5613785_2021-03-09-AML3948
COL6A3,all,sample,6754,3,0.000487451654795823,3,0.0444,GSE185381,GSM5613785_2021-03-09-AML3948
COL11A1,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
FN1,all,sample,6754,8,0.00115417780600443,8,0.1184,GSE185381,GSM5613785_2021-03-09-AML3948
LUM,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
DCN,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
POSTN,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
SPARC,all,sample,6754,48,0.0074031881536415,51,0.7107,GSE185381,GSM5613785_2021-03-09-AML3948
BGN,all,sample,6754,1,0.000150628880065866,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
VCAN,all,sample,6754,243,0.0867198491042246,861,3.5979,GSE185381,GSM5613785_2021-03-09-AML3948
ELN,all,sample,6754,3,0.000484787085724405,3,0.0444,GSE185381,GSM5613785_2021-03-09-AML3948
FBN1,all,sample,6754,22,0.00361806806861099,23,0.3257,GSE185381,GSM5613785_2021-03-09-AML3948
MGP,all,sample,6754,1,0.000149733304236357,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
OGN,all,sample,6754,20,0.00298417997731338,22,0.2961,GSE185381,GSM5613785_2021-03-09-AML3948
ASPN,all,sample,6754,5,0.000642672796566967,5,0.074,GSE185381,GSM5613785_2021-03-09-AML3948
TNC,all,sample,6754,4,0.000564230305817021,4,0.0592,GSE185381,GSM5613785_2021-03-09-AML3948
LTBP1,all,sample,6754,14,0.00233712091214713,16,0.2073,GSE185381,GSM5613785_2021-03-09-AML3948
LTBP2,all,sample,6754,4,0.000795191194959491,4,0.0592,GSE185381,GSM5613785_2021-03-09-AML3948
LOX,all,sample,6754,1,0.000134539368793978,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
LOXL1,all,sample,6754,3,0.000475201398262036,3,0.0444,GSE185381,GSM5613785_2021-03-09-AML3948
LOXL2,all,sample,6754,1,0.000144714939109872,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
PLOD1,all,sample,6754,243,0.0374691073162431,252,3.5979,GSE185381,GSM5613785_2021-03-09-AML3948
PLOD2,all,sample,6754,7,0.00105969313443912,7,0.1036,GSE185381,GSM5613785_2021-03-09-AML3948
SERPINH1,all,sample,6754,49,0.00644767134024223,52,0.7255,GSE185381,GSM5613785_2021-03-09-AML3948
SERPINE1,all,sample,6754,214,0.0323792742921695,247,3.1685,GSE185381,GSM5613785_2021-03-09-AML3948
TIMP1,all,sample,6754,3599,0.764372592728482,6987,53.2869,GSE185381,GSM5613785_2021-03-09-AML3948
TIMP2,all,sample,6754,2052,0.355987442379317,2658,30.382,GSE185381,GSM5613785_2021-03-09-AML3948
TIMP3,all,sample,6754,8,0.00116340755918037,9,0.1184,GSE185381,GSM5613785_2021-03-09-AML3948
MMP2,all,sample,6754,2,0.000293620066408798,3,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
MMP9,all,sample,6754,2,0.00049784176133525,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
MMP14,all,sample,6754,6,0.0010189194527855,6,0.0888,GSE185381,GSM5613785_2021-03-09-AML3948
CTSK,all,sample,6754,32,0.00569070657947326,32,0.4738,GSE185381,GSM5613785_2021-03-09-AML3948
ADAMTS1,all,sample,6754,2,0.000350721687357443,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
TGFB1,all,sample,6754,2941,0.556755615533814,4359,43.5446,GSE185381,GSM5613785_2021-03-09-AML3948
TGFB2,all,sample,6754,17,0.00308498106521049,18,0.2517,GSE185381,GSM5613785_2021-03-09-AML3948
TGFB3,all,sample,6754,8,0.00119035647711269,8,0.1184,GSE185381,GSM5613785_2021-03-09-AML3948
TGFBR1,all,sample,6754,247,0.0406306151203873,259,3.6571,GSE185381,GSM5613785_2021-03-09-AML3948
TGFBR2,all,sample,6754,325,0.0547947645360104,336,4.812,GSE185381,GSM5613785_2021-03-09-AML3948
PDGFA,all,sample,6754,12,0.00238720903754298,14,0.1777,GSE185381,GSM5613785_2021-03-09-AML3948
PDGFB,all,sample,6754,1,0.000111859122385005,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
PDGFRA,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
PDGFRB,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
CCN2,all,sample,6754,5,0.0010364577595148,5,0.074,GSE185381,GSM5613785_2021-03-09-AML3948
CCN1,all,sample,6754,35,0.0051183227357177,37,0.5182,GSE185381,GSM5613785_2021-03-09-AML3948
IGF1,all,sample,6754,4,0.00060796622921975,6,0.0592,GSE185381,GSM5613785_2021-03-09-AML3948
IGF2,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
VEGFA,all,sample,6754,124,0.0271957952532728,146,1.8359,GSE185381,GSM5613785_2021-03-09-AML3948
FGF2,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
HGF,all,sample,6754,1224,0.23268297368878,1798,18.1226,GSE185381,GSM5613785_2021-03-09-AML3948
OSM,all,sample,6754,299,0.0465652146699101,343,4.427,GSE185381,GSM5613785_2021-03-09-AML3948
OSMR,all,sample,6754,1,9.43944894597971e-05,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
IL11,all,sample,6754,2,0.00033158523295245,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
SPP1,all,sample,6754,17,0.00266870689103245,24,0.2517,GSE185381,GSM5613785_2021-03-09-AML3948
IL1B,all,sample,6754,855,0.178634265999708,2045,12.6592,GSE185381,GSM5613785_2021-03-09-AML3948
IL6,all,sample,6754,2,0.000601667217883972,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
TNF,all,sample,6754,179,0.0366542114702015,278,2.6503,GSE185381,GSM5613785_2021-03-09-AML3948
CXCL8,all,sample,6754,4712,1.78662226106345,41658,69.7661,GSE185381,GSM5613785_2021-03-09-AML3948
IL10,all,sample,6754,2,0.000427213979597757,2,0.0296,GSE185381,GSM5613785_2021-03-09-AML3948
IFNG,all,sample,6754,53,0.0170816402031332,94,0.7847,GSE185381,GSM5613785_2021-03-09-AML3948
CCL2,all,sample,6754,18,0.00762787995112871,140,0.2665,GSE185381,GSM5613785_2021-03-09-AML3948
CCL3,all,sample,6754,1182,0.305586965823364,4123,17.5007,GSE185381,GSM5613785_2021-03-09-AML3948
CCL4,all,sample,6754,210,0.0628831919671051,647,3.1093,GSE185381,GSM5613785_2021-03-09-AML3948
CXCL1,all,sample,6754,23,0.00523282935044642,23,0.3405,GSE185381,GSM5613785_2021-03-09-AML3948
CXCL2,all,sample,6754,1070,0.227770514376617,2535,15.8425,GSE185381,GSM5613785_2021-03-09-AML3948
IL18,all,sample,6754,1611,0.259251461228024,2038,23.8525,GSE185381,GSM5613785_2021-03-09-AML3948
NLRP3,all,sample,6754,306,0.0612595203029358,393,4.5306,GSE185381,GSM5613785_2021-03-09-AML3948
S100A8,all,sample,6754,836,0.334460902504884,8725,12.3779,GSE185381,GSM5613785_2021-03-09-AML3948
S100A9,all,sample,6754,956,0.393662769932101,12293,14.1546,GSE185381,GSM5613785_2021-03-09-AML3948
PF4,all,sample,6754,6,0.00122466748990914,15,0.0888,GSE185381,GSM5613785_2021-03-09-AML3948
PPBP,all,sample,6754,16,0.00265391417546733,18,0.2369,GSE185381,GSM5613785_2021-03-09-AML3948
VWF,all,sample,6754,11,0.00206460052580132,12,0.1629,GSE185381,GSM5613785_2021-03-09-AML3948
ITGA2B,all,sample,6754,445,0.0652723917306111,507,6.5887,GSE185381,GSM5613785_2021-03-09-AML3948
GP9,all,sample,6754,0,0,0,0,GSE185381,GSM5613785_2021-03-09-AML3948
NFE2,all,sample,6754,1314,0.210435397828171,1576,19.4551,GSE185381,GSM5613785_2021-03-09-AML3948
GATA1,all,sample,6754,10,0.00153939696665389,12,0.1481,GSE185381,GSM5613785_2021-03-09-AML3948
MPL,all,sample,6754,16,0.0020304758890816,16,0.2369,GSE185381,GSM5613785_2021-03-09-AML3948
CALR,all,sample,6754,5720,1.97541580713138,40526,84.6906,GSE185381,GSM5613785_2021-03-09-AML3948
JAK2,all,sample,6754,678,0.111316775242894,723,10.0385,GSE185381,GSM5613785_2021-03-09-AML3948
LEPR,all,sample,6754,36,0.00550197002155916,38,0.533,GSE185381,GSM5613785_2021-03-09-AML3948
CXCL12,all,sample,6754,1,0.000283830448712932,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
KITLG,all,sample,6754,1,0.000146829532893155,1,0.0148,GSE185381,GSM5613785_2021-03-09-AML3948
