gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1234,423,0.73585870566231,2132,34.2788,Chen2023,AML103_Niche_Immune
COL1A2,all,sample,1234,461,0.853750349144442,2665,37.3582,Chen2023,AML103_Niche_Immune
COL3A1,all,sample,1234,410,0.689257174712283,2001,33.2253,Chen2023,AML103_Niche_Immune
COL4A1,all,sample,1234,153,0.162341958587937,271,12.3987,Chen2023,AML103_Niche_Immune
COL5A1,all,sample,1234,247,0.260747577803169,390,20.0162,Chen2023,AML103_Niche_Immune
COL5A2,all,sample,1234,178,0.181027450480751,279,14.4246,Chen2023,AML103_Niche_Immune
COL6A1,all,sample,1234,463,0.742973499286692,2000,37.5203,Chen2023,AML103_Niche_Immune
COL6A2,all,sample,1234,473,0.812907308622853,2349,38.3306,Chen2023,AML103_Niche_Immune
COL6A3,all,sample,1234,353,0.507276446058787,1271,28.6062,Chen2023,AML103_Niche_Immune
COL11A1,all,sample,1234,36,0.0339065095918991,41,2.9173,Chen2023,AML103_Niche_Immune
FN1,all,sample,1234,365,0.57312263428187,1687,29.5786,Chen2023,AML103_Niche_Immune
LUM,all,sample,1234,447,0.81470975982195,2739,36.2237,Chen2023,AML103_Niche_Immune
DCN,all,sample,1234,487,1.06986058744938,4785,39.4652,Chen2023,AML103_Niche_Immune
POSTN,all,sample,1234,9,0.0123368550334821,51,0.7293,Chen2023,AML103_Niche_Immune
SPARC,all,sample,1234,368,0.463478882251344,916,29.8217,Chen2023,AML103_Niche_Immune
BGN,all,sample,1234,273,0.324015953063022,612,22.1232,Chen2023,AML103_Niche_Immune
VCAN,all,sample,1234,474,1.07668652914148,5842,38.4117,Chen2023,AML103_Niche_Immune
ELN,all,sample,1234,10,0.00880839418709514,10,0.8104,Chen2023,AML103_Niche_Immune
FBN1,all,sample,1234,402,0.673839103972711,1927,32.577,Chen2023,AML103_Niche_Immune
MGP,all,sample,1234,480,1.0328812603676,6063,38.8979,Chen2023,AML103_Niche_Immune
OGN,all,sample,1234,0,0,0,0,Chen2023,AML103_Niche_Immune
ASPN,all,sample,1234,1,0.000909873490636052,1,0.081,Chen2023,AML103_Niche_Immune
TNC,all,sample,1234,391,0.685686960690536,2217,31.6856,Chen2023,AML103_Niche_Immune
LTBP1,all,sample,1234,75,0.0533612498887499,100,6.0778,Chen2023,AML103_Niche_Immune
LTBP2,all,sample,1234,302,0.381334515472977,730,24.4733,Chen2023,AML103_Niche_Immune
LOX,all,sample,1234,165,0.171945099130011,266,13.3712,Chen2023,AML103_Niche_Immune
