gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL1A2,all,sample,1888,2,0.00126101808040569,2,0.1059,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL3A1,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL4A1,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL5A1,all,sample,1888,1,0.000572458392967088,1,0.053,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL5A2,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL6A1,all,sample,1888,4,0.00254408949946812,4,0.2119,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL6A2,all,sample,1888,11,0.00889752421031436,12,0.5826,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL6A3,all,sample,1888,2,0.00143002064304064,2,0.1059,GSE185381,GSM5613766_2020-03-18-AML0048-c1
COL11A1,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
FN1,all,sample,1888,58,0.049286824580119,85,3.072,GSE185381,GSM5613766_2020-03-18-AML0048-c1
LUM,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
DCN,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
POSTN,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
SPARC,all,sample,1888,65,0.0439145908258735,71,3.4428,GSE185381,GSM5613766_2020-03-18-AML0048-c1
BGN,all,sample,1888,0,0,0,0,GSE185381,GSM5613766_2020-03-18-AML0048-c1
VCAN,all,sample,1888,887,0.91512024662477,1938,46.9809,GSE185381,GSM5613766_2020-03-18-AML0048-c1
ELN,all,sample,1888,12,0.00744539170382265,12,0.6356,GSE185381,GSM5613766_2020-03-18-AML0048-c1
FBN1,all,sample,1888,9,0.00493930217616213,10,0.4767,GSE185381,GSM5613766_2020-03-18-AML0048-c1
MGP,all,sample,1888,3,0.00291943623485834,3,0.1589,GSE185381,GSM5613766_2020-03-18-AML0048-c1
OGN,all,sample,1888,1,0.00094181162119164,1,0.053,GSE185381,GSM5613766_2020-03-18-AML0048-c1
ASPN,all,sample,1888,1,0.00101144406595564,1,0.053,GSE185381,GSM5613766_2020-03-18-AML0048-c1
