gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,12032,145,0.0191622315219942,151,1.2051,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL1A2,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL3A1,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL4A1,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL5A1,all,sample,12032,47,0.00665738826474176,49,0.3906,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL5A2,all,sample,12032,2,0.000259923472510677,2,0.0166,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL6A1,all,sample,12032,102,0.0143120809407176,106,0.8477,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL6A2,all,sample,12032,1285,0.194855107365681,1586,10.6799,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL6A3,all,sample,12032,4,0.000466679085608281,4,0.0332,GSE185381,GSM5613791_2019-10-21-1-Control0004
COL11A1,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
FN1,all,sample,12032,5,0.000741248956257088,7,0.0416,GSE185381,GSM5613791_2019-10-21-1-Control0004
LUM,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
DCN,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
POSTN,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
SPARC,all,sample,12032,2,0.000288431963529508,2,0.0166,GSE185381,GSM5613791_2019-10-21-1-Control0004
BGN,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
VCAN,all,sample,12032,114,0.016518761025735,118,0.9475,GSE185381,GSM5613791_2019-10-21-1-Control0004
ELN,all,sample,12032,1,0.000127369174616763,1,0.0083,GSE185381,GSM5613791_2019-10-21-1-Control0004
FBN1,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
MGP,all,sample,12032,12,0.00162510658400594,12,0.0997,GSE185381,GSM5613791_2019-10-21-1-Control0004
OGN,all,sample,12032,10,0.0014019334916852,11,0.0831,GSE185381,GSM5613791_2019-10-21-1-Control0004
ASPN,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
TNC,all,sample,12032,0,0,0,0,GSE185381,GSM5613791_2019-10-21-1-Control0004
LTBP1,all,sample,12032,9,0.00119368101190068,9,0.0748,GSE185381,GSM5613791_2019-10-21-1-Control0004
LTBP2,all,sample,12032,7,0.000959204891964092,7,0.0582,GSE185381,GSM5613791_2019-10-21-1-Control0004
