gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
COL1A2,all,sample,597,0,0,0,0,GSE116256,AML328-D0
COL3A1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
COL4A1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
COL5A1,all,sample,597,2,0.00597299079728044,2,0.335,GSE116256,AML328-D0
COL5A2,all,sample,597,1,0.00210533560347942,1,0.1675,GSE116256,AML328-D0
COL6A1,all,sample,597,2,0.00471041472366693,2,0.335,GSE116256,AML328-D0
COL6A2,all,sample,597,2,0.00585752788063264,2,0.335,GSE116256,AML328-D0
COL6A3,all,sample,597,0,0,0,0,GSE116256,AML328-D0
COL11A1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
FN1,all,sample,597,27,0.1076919086992,61,4.5226,GSE116256,AML328-D0
LUM,all,sample,597,0,0,0,0,GSE116256,AML328-D0
DCN,all,sample,597,0,0,0,0,GSE116256,AML328-D0
POSTN,all,sample,597,0,0,0,0,GSE116256,AML328-D0
SPARC,all,sample,597,16,0.0434475803691286,17,2.6801,GSE116256,AML328-D0
BGN,all,sample,597,0,0,0,0,GSE116256,AML328-D0
VCAN,all,sample,597,206,1.1347429267688,1481,34.5059,GSE116256,AML328-D0
ELN,all,sample,597,0,0,0,0,GSE116256,AML328-D0
FBN1,all,sample,597,5,0.0140470065913404,6,0.8375,GSE116256,AML328-D0
MGP,all,sample,597,2,0.00552532111951282,2,0.335,GSE116256,AML328-D0
OGN,all,sample,597,1,0.0020218394873146,1,0.1675,GSE116256,AML328-D0
ASPN,all,sample,597,1,0.00382224402620195,1,0.1675,GSE116256,AML328-D0
TNC,all,sample,597,1,0.00393524631052157,1,0.1675,GSE116256,AML328-D0
LTBP1,all,sample,597,3,0.00725253198528093,4,0.5025,GSE116256,AML328-D0
LTBP2,all,sample,597,0,0,0,0,GSE116256,AML328-D0
LOX,all,sample,597,25,0.0697516760631996,31,4.1876,GSE116256,AML328-D0
LOXL1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
LOXL2,all,sample,597,0,0,0,0,GSE116256,AML328-D0
PLOD1,all,sample,597,22,0.0614216196047887,24,3.6851,GSE116256,AML328-D0
PLOD2,all,sample,597,15,0.0365220673734243,17,2.5126,GSE116256,AML328-D0
SERPINH1,all,sample,597,4,0.0097578381783228,4,0.67,GSE116256,AML328-D0
SERPINE1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
TIMP1,all,sample,597,116,0.377182134360873,163,19.4305,GSE116256,AML328-D0
TIMP2,all,sample,597,36,0.103107938610319,40,6.0302,GSE116256,AML328-D0
TIMP3,all,sample,597,5,0.0152439802039148,11,0.8375,GSE116256,AML328-D0
MMP2,all,sample,597,8,0.0213566214299484,9,1.34,GSE116256,AML328-D0
MMP9,all,sample,597,0,0,0,0,GSE116256,AML328-D0
MMP14,all,sample,597,10,0.0272862459463427,10,1.675,GSE116256,AML328-D0
CTSK,all,sample,597,2,0.00606265606320612,2,0.335,GSE116256,AML328-D0
ADAMTS1,all,sample,597,1,0.00374385542920175,1,0.1675,GSE116256,AML328-D0
TGFB1,all,sample,597,65,0.181751341558439,74,10.8878,GSE116256,AML328-D0
TGFB2,all,sample,597,0,0,0,0,GSE116256,AML328-D0
TGFB3,all,sample,597,2,0.00621073793926694,2,0.335,GSE116256,AML328-D0
TGFBR1,all,sample,597,26,0.0847196835303076,34,4.3551,GSE116256,AML328-D0
TGFBR2,all,sample,597,43,0.137478668645002,51,7.2027,GSE116256,AML328-D0
PDGFA,all,sample,597,30,0.0814107538521993,33,5.0251,GSE116256,AML328-D0
PDGFB,all,sample,597,1,0.0031880493238817,1,0.1675,GSE116256,AML328-D0
PDGFRA,all,sample,597,2,0.00547147320518609,2,0.335,GSE116256,AML328-D0
PDGFRB,all,sample,597,2,0.00568032219937471,4,0.335,GSE116256,AML328-D0
IGF1,all,sample,597,2,0.00743762409153656,4,0.335,GSE116256,AML328-D0
IGF2,all,sample,597,3,0.00678480014992755,3,0.5025,GSE116256,AML328-D0
VEGFA,all,sample,597,12,0.0372854960767458,14,2.0101,GSE116256,AML328-D0
FGF2,all,sample,597,2,0.00598519760836078,2,0.335,GSE116256,AML328-D0
HGF,all,sample,597,4,0.0115184933074503,5,0.67,GSE116256,AML328-D0
OSM,all,sample,597,9,0.0204550546248582,9,1.5075,GSE116256,AML328-D0
OSMR,all,sample,597,4,0.0118269400653505,5,0.67,GSE116256,AML328-D0
IL11,all,sample,597,1,0.0024818273136812,1,0.1675,GSE116256,AML328-D0
SPP1,all,sample,597,2,0.00600085292562614,4,0.335,GSE116256,AML328-D0
IL1B,all,sample,597,81,0.248531494255353,131,13.5678,GSE116256,AML328-D0
IL6,all,sample,597,0,0,0,0,GSE116256,AML328-D0
TNF,all,sample,597,17,0.0506300464608612,18,2.8476,GSE116256,AML328-D0
CXCL8,all,sample,597,65,0.292299880025015,295,10.8878,GSE116256,AML328-D0
IL10,all,sample,597,1,0.00290737011155376,1,0.1675,GSE116256,AML328-D0
IFNG,all,sample,597,3,0.00890296246118956,3,0.5025,GSE116256,AML328-D0
CCL2,all,sample,597,1,0.00284217091025581,1,0.1675,GSE116256,AML328-D0
CCL3,all,sample,597,0,0,0,0,GSE116256,AML328-D0
CCL4,all,sample,597,0,0,0,0,GSE116256,AML328-D0
CXCL1,all,sample,597,4,0.0130842262013516,6,0.67,GSE116256,AML328-D0
CXCL2,all,sample,597,37,0.118821136597715,60,6.1977,GSE116256,AML328-D0
IL18,all,sample,597,28,0.0805058130893109,35,4.6901,GSE116256,AML328-D0
NLRP3,all,sample,597,27,0.0776173572724964,32,4.5226,GSE116256,AML328-D0
S100A8,all,sample,597,188,1.00324936277899,1516,31.4908,GSE116256,AML328-D0
S100A9,all,sample,597,226,1.46600924273829,4382,37.8559,GSE116256,AML328-D0
PF4,all,sample,597,2,0.00968153398555031,9,0.335,GSE116256,AML328-D0
PPBP,all,sample,597,7,0.0246647390131613,11,1.1725,GSE116256,AML328-D0
VWF,all,sample,597,2,0.00542716947313041,2,0.335,GSE116256,AML328-D0
ITGA2B,all,sample,597,4,0.0104811045598241,4,0.67,GSE116256,AML328-D0
GP9,all,sample,597,4,0.0125790449279913,5,0.67,GSE116256,AML328-D0
NFE2,all,sample,597,79,0.215903698701518,104,13.2328,GSE116256,AML328-D0
GATA1,all,sample,597,1,0.00199620599681444,2,0.1675,GSE116256,AML328-D0
MPL,all,sample,597,43,0.123451124414022,63,7.2027,GSE116256,AML328-D0
CALR,all,sample,597,235,0.786463296227461,450,39.3635,GSE116256,AML328-D0
JAK2,all,sample,597,86,0.268215423447769,111,14.4054,GSE116256,AML328-D0
LEPR,all,sample,597,3,0.00680249873510677,5,0.5025,GSE116256,AML328-D0
CXCL12,all,sample,597,1,0.00257899464551499,1,0.1675,GSE116256,AML328-D0
KITLG,all,sample,597,0,0,0,0,GSE116256,AML328-D0
ANGPT1,all,sample,597,146,0.478905855696648,294,24.4556,GSE116256,AML328-D0
VCAM1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
NES,all,sample,597,0,0,0,0,GSE116256,AML328-D0
NGFR,all,sample,597,0,0,0,0,GSE116256,AML328-D0
SFRP2,all,sample,597,0,0,0,0,GSE116256,AML328-D0
SFRP4,all,sample,597,0,0,0,0,GSE116256,AML328-D0
GREM1,all,sample,597,0,0,0,0,GSE116256,AML328-D0
FAP,all,sample,597,0,0,0,0,GSE116256,AML328-D0
BGLAP,all,sample,597,2,0.00514013089388801,2,0.335,GSE116256,AML328-D0
RUNX2,all,sample,597,21,0.0631266766053989,24,3.5176,GSE116256,AML328-D0
SP7,all,sample,597,1,0.00175317859546506,1,0.1675,GSE116256,AML328-D0
ACTA2,all,sample,597,16,0.0493582758755309,17,2.6801,GSE116256,AML328-D0
TAGLN,all,sample,597,7,0.0231665616779937,8,1.1725,GSE116256,AML328-D0
RGS5,all,sample,597,2,0.00415998053211278,2,0.335,GSE116256,AML328-D0
MYH11,all,sample,597,6,0.0186542722409011,8,1.005,GSE116256,AML328-D0
CDH5,all,sample,597,0,0,0,0,GSE116256,AML328-D0
PECAM1,all,sample,597,191,0.626233005756458,302,31.9933,GSE116256,AML328-D0
EMCN,all,sample,597,1,0.00284217091025581,1,0.1675,GSE116256,AML328-D0
HIF1A,all,sample,597,123,0.390105784138028,179,20.603,GSE116256,AML328-D0
EPAS1,all,sample,597,5,0.0135031680222382,7,0.8375,GSE116256,AML328-D0
CA9,all,sample,597,0,0,0,0,GSE116256,AML328-D0
LDHA,all,sample,597,133,0.410228020947301,214,22.2781,GSE116256,AML328-D0
SLC2A1,all,sample,597,9,0.0265073292731675,9,1.5075,GSE116256,AML328-D0
PGK1,all,sample,597,215,0.67668549319216,338,36.0134,GSE116256,AML328-D0
ADM,all,sample,597,13,0.0407573656688434,16,2.1776,GSE116256,AML328-D0
BNIP3,all,sample,597,8,0.0220802555397013,10,1.34,GSE116256,AML328-D0
NDRG1,all,sample,597,34,0.102966143719959,39,5.6951,GSE116256,AML328-D0
SNAI1,all,sample,597,1,0.00178472008759423,1,0.1675,GSE116256,AML328-D0
