sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
AML556-D0,GSE116256,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CXCR4,0.0338603346858831,0.1,64,64
AML556-D0,GSE116256,Diagnosis,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CXCR4,0.0105948993237991,0.99,599,64
AML556-D0,GSE116256,Diagnosis,cellchat,T_NK,LMPP_GMP,MIF,CD74_CXCR4,0.00343906335412466,0.89,12,64
AML556-D0,GSE116256,Diagnosis,cellchat,B_Plasma,LMPP_GMP,MIF,CD74_CXCR4,0.0320816047058287,0.11,51,64
AML556-D0,GSE116256,Diagnosis,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.0517168532251494,0,64,599
AML556-D0,GSE116256,Diagnosis,cellchat,Mono_DC,Mono_DC,MIF,CD74_CXCR4,0.0163903488252886,0.17,599,599
AML556-D0,GSE116256,Diagnosis,cellchat,T_NK,Mono_DC,MIF,CD74_CXCR4,0.0053413753191356,0.85,12,599
AML556-D0,GSE116256,Diagnosis,cellchat,B_Plasma,Mono_DC,MIF,CD74_CXCR4,0.0490477163061502,0.01,51,599
AML556-D0,GSE116256,Diagnosis,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CXCR4,0.102560163233961,0,64,51
AML556-D0,GSE116256,Diagnosis,cellchat,Mono_DC,B_Plasma,MIF,CD74_CXCR4,0.0337395224555398,0,599,51
AML556-D0,GSE116256,Diagnosis,cellchat,T_NK,B_Plasma,MIF,CD74_CXCR4,0.0111275263323681,0.73,12,51
AML556-D0,GSE116256,Diagnosis,cellchat,B_Plasma,B_Plasma,MIF,CD74_CXCR4,0.0975368737757718,0,51,51
AML556-D0,GSE116256,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CD44,0.0328188919329053,0.01,64,64
AML556-D0,GSE116256,Diagnosis,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CD44,0.0102614316965386,0.96,599,64
AML556-D0,GSE116256,Diagnosis,cellchat,T_NK,LMPP_GMP,MIF,CD74_CD44,0.00333006300576364,0.86,12,64
AML556-D0,GSE116256,Diagnosis,cellchat,B_Plasma,LMPP_GMP,MIF,CD74_CD44,0.0310931097020344,0.06,51,64
