dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
Chen2023,NBM2_CD34,2641,1421,2,1418,0.0620062194693336,0.205920976493482,9
