dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
GSE185381,GSM5613775_2020-08-26-Control4003-c2,2197,1069,3,1057,0,0.179260111489022,10
