dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
GSE253355,GSM8019212_H14_MACS,4958,156,12,134,0,0.271145268683159,10
