dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
E-MTAB-11536,637C-BLD,664,30,1,29,0.327341412061103,0.537215025932915,10
