dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
Chen2023,AML103_CD34,769,703,0,703,0.109645089448967,0.310144791243669,9
