dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
Chen2023,AML24_CD34,9610,9197,0,9197,0,0.272635342691068,9
