dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
GSE227903,40389_Dg,3114,1599,7,1480,0,0.110249982539854,10
