dataset,sample,n_cells_total,n_mono_dc,n_macrophage_like,n_monocyte_like,mac_score_p50,mac_score_p90,n_mac_markers_present
Chen2023,AML320_NICHE_IMMUNE,7100,16,1,14,0,0,9
