sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
AML103_Niche_Immune,Chen2023,1234,infercnv,1,C_single,0,1234,553,0.4481,0,0,1234
