sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
NBM4_Niche_Immune,Chen2023,3132,infercnv,1,C_single,0,3132,256,0.0817,0,0,3132
