sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613782_2020-10-06-count4_0.95,GSE185381,2555,infercnv,1,C_single,0,2555,286,0.1119,0,0,2555
