sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613757_2019-11-04-count-1,GSE185381,4225,infercnv,1,C_single,0,4225,632,0.1496,0,0,4225
