sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613786_2021-03-09-AMLMS3730,GSE185381,4680,infercnv,1,C_single,0,4680,1246,0.2662,0,0,4680
