sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613787_2021-03-09-count1_0.95,GSE185381,2430,infercnv,1,C_single,0,2430,484,0.1992,0,0,2430
