sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613796_2020-08-07-MDS-AML_cDNA1,GSE185381,1416,infercnv,1,C_single,0,1416,1,7e-04,0,0,1416
