sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM5613788_2021-03-09-Z-1-1,GSE185381,825,infercnv,1,C_single,0,825,124,0.1503,0,0,825
