dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML052,HSC_MPP,18,64511,2656.5,3583.94444444444,1095,7759,FALSE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,LMPP_GMP,50,96930,1760.5,1938.6,845.5,9052,TRUE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,Mono_DC,275,961341,3525,3495.78545454546,1298,14111,TRUE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,Erythroid,543,2041129,3170,3758.98526703499,1281,15956,TRUE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,Megakaryocyte,5183,20940118,3687,4040.1539648852,1500,21348,TRUE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,T_NK,129,184861,1279,1433.03100775194,672,10684,TRUE,TRUE,TRUE,6601,6445,6445,0,1
GSE185381,AML052,B_Plasma,247,419065,1502,1696.61943319838,624,12428,TRUE,TRUE,TRUE,6601,6445,6445,0,1
