dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML3133,HSC_MPP,26,146726,5801,5643.30769230769,1589.5,9161,FALSE,TRUE,TRUE,2096,2000,1998,2,1
GSE185381,AML3133,LMPP_GMP,117,776931,6771,6640.4358974359,2023,12878,TRUE,TRUE,TRUE,2096,2000,1998,2,1
GSE185381,AML3133,Mono_DC,378,1568605,3829,4149.74867724868,1376,14304,TRUE,TRUE,TRUE,2096,2000,1998,2,1
GSE185381,AML3133,Erythroid,14,91834,6541.5,6559.57142857143,1960.5,8017,FALSE,TRUE,TRUE,2096,2000,1998,2,1
GSE185381,AML3133,T_NK,1212,3502400,2787.5,2889.76897689769,993.5,16728,TRUE,TRUE,TRUE,2096,2000,1998,2,1
GSE185381,AML3133,B_Plasma,251,628653,2378,2504.59362549801,865,12704,TRUE,TRUE,TRUE,2096,2000,1998,2,1
