dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control2,HSC_MPP,26,284669,10451.5,10948.8076923077,2265.5,10404,FALSE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,LMPP_GMP,26,318034,13013,12232.0769230769,2710,10762,FALSE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,Mono_DC,1622,10965800,6510.5,6760.66584463625,1748.5,18516,TRUE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,Erythroid,17,208894,11975,12287.8823529412,2523,9368,FALSE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,Megakaryocyte,3,41103,12817,13701,3267,5611,FALSE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,T_NK,169,587552,3443,3476.63905325444,1072,12593,TRUE,TRUE,TRUE,1994,1973,1972,1,1
GSE185381,Control2,B_Plasma,109,571003,3162,5238.55963302752,1073,12503,TRUE,TRUE,TRUE,1994,1973,1972,1,1
