dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control5,HSC_MPP,16,57385,3546.5,3586.5625,1316,7434,FALSE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,LMPP_GMP,13,46601,4144,3584.69230769231,1519,6629,FALSE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,Mono_DC,1239,2090100,1567,1686.92493946731,824,15890,TRUE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,Erythroid,4,16662,4258,4165.5,1638,4121,FALSE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,Megakaryocyte,3,8089,2858,2696.33333333333,1406,2757,FALSE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,T_NK,838,903399,1036,1078.04176610979,591,14471,TRUE,TRUE,TRUE,2515,2445,2442,3,1
GSE185381,Control5,B_Plasma,329,454888,1087,1382.63829787234,580,13217,TRUE,TRUE,TRUE,2515,2445,2442,3,1
