dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE116256,AML1012-D0,HSC_MPP,23,65390,2418,2843.04347826087,1116,7651,FALSE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,LMPP_GMP,214,544791,2288.5,2545.7523364486,945,12448,TRUE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,Mono_DC,317,636114,1711,2006.66876971609,779,12841,TRUE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,Erythroid,276,487481,1547.5,1766.23550724638,727,12240,TRUE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,Megakaryocyte,4,8857,2070,2214.25,906.5,2544,FALSE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,T_NK,16,22958,1417.5,1434.875,637,4716,FALSE,TRUE,TRUE,913,854,852,2,1
GSE116256,AML1012-D0,B_Plasma,2,4897,2448.5,2448.5,1101.5,1904,FALSE,TRUE,TRUE,913,854,852,2,1
