dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE116256,AML556-D0,HSC_MPP,2,6452,3226,3226,1369.5,2293,FALSE,TRUE,TRUE,1526,1478,1478,0,1
GSE116256,AML556-D0,LMPP_GMP,128,360133,2249,2813.5390625,957.5,11592,TRUE,TRUE,TRUE,1526,1478,1478,0,1
GSE116256,AML556-D0,Mono_DC,1212,3123173,2125.5,2576.87541254125,940.5,15911,TRUE,TRUE,TRUE,1526,1478,1478,0,1
GSE116256,AML556-D0,Megakaryocyte,1,2162,2162,2162,1043,1043,FALSE,TRUE,TRUE,1526,1478,1478,0,1
GSE116256,AML556-D0,T_NK,27,38159,1229,1413.2962962963,587,5841,FALSE,TRUE,TRUE,1526,1478,1478,0,1
GSE116256,AML556-D0,B_Plasma,108,289570,2286,2681.2037037037,912.5,11092,TRUE,TRUE,TRUE,1526,1478,1478,0,1
