dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML055,HSC_MPP,80,1321384,16958,16517.3,3482,14213,TRUE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,LMPP_GMP,2655,22270388,7388,8388.0934086629,2140,21788,TRUE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,Mono_DC,10,112630,11011,11263,2610.5,8852,FALSE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,Erythroid,808,10718172,12773.5,13265.0643564356,3065.5,19315,TRUE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,Megakaryocyte,1,19945,19945,19945,3797,3797,FALSE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,T_NK,930,3357435,3515.5,3610.14516129032,1019,16892,TRUE,TRUE,TRUE,4760,4606,4592,14,1
GSE185381,AML055,B_Plasma,108,369144,2954,3418,894.5,11380,TRUE,TRUE,TRUE,4760,4606,4592,14,1
