dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control0005,HSC_MPP,36,234091,5974.5,6502.52777777778,2173.5,12020,TRUE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,LMPP_GMP,35,279463,8062,7984.65714285714,2551,12191,TRUE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,Mono_DC,1324,4320541,3149,3263.24848942598,1440,17489,TRUE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,Erythroid,4,28057,7445,7014.25,2368.5,5472,FALSE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,Megakaryocyte,1,9587,9587,9587,3110,3110,FALSE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,T_NK,1195,2198023,1752,1839.34979079498,948,17024,TRUE,TRUE,TRUE,3332,3198,3189,9,1
GSE185381,Control0005,B_Plasma,594,1186569,1817,1997.59090909091,900.5,15475,TRUE,TRUE,TRUE,3332,3198,3189,9,1
