dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control4,HSC_MPP,37,348645,9186,9422.83783783784,2566,12439,TRUE,TRUE,TRUE,5053,4946,4946,0,1
GSE185381,Control4,LMPP_GMP,29,245820,8016,8476.55172413793,2351,11419,FALSE,TRUE,TRUE,5053,4946,4946,0,1
GSE185381,Control4,Mono_DC,1891,10035425,5149,5306.94077207827,1812,18821,TRUE,TRUE,TRUE,5053,4946,4946,0,1
GSE185381,Control4,Erythroid,5,65256,12564,13051.2,3102,7526,FALSE,TRUE,TRUE,5053,4946,4946,0,1
GSE185381,Control4,T_NK,1309,3953193,2899,3020.00993124523,1096,17569,TRUE,TRUE,TRUE,5053,4946,4946,0,1
GSE185381,Control4,B_Plasma,1675,4787319,2527,2858.10089552239,1057,18598,TRUE,TRUE,TRUE,5053,4946,4946,0,1
