dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML005,HSC_MPP,263,2591801,7670,9854.7566539924,2556,16154,TRUE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,LMPP_GMP,1875,16943632,8495,9036.60373333333,2542,20786,TRUE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,Mono_DC,318,2017537,5779,6344.45597484277,2106.5,15909,TRUE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,Erythroid,172,1147269,6205,6670.16860465116,2187,14472,TRUE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,Megakaryocyte,1,5659,5659,5659,1717,1717,FALSE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,T_NK,298,875352,2549.5,2937.42281879195,1129.5,14596,TRUE,TRUE,TRUE,3646,3326,3322,4,1
GSE185381,AML005,B_Plasma,395,1653416,3389,4185.86329113924,1251,16076,TRUE,TRUE,TRUE,3646,3326,3322,4,1
