dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control4003,HSC_MPP,23,99481,3658,4325.26086956522,1342,8903,FALSE,TRUE,TRUE,4772,4623,4623,0,1
GSE185381,Control4003,LMPP_GMP,7,30833,4126,4404.71428571429,1254,4822,FALSE,TRUE,TRUE,4772,4623,4623,0,1
GSE185381,Control4003,Mono_DC,2184,7480805,3277.5,3425.27701465201,1321,17845,TRUE,TRUE,TRUE,4772,4623,4623,0,1
GSE185381,Control4003,Erythroid,10,63009,5777.5,6300.9,1789.5,7210,FALSE,TRUE,TRUE,4772,4623,4623,0,1
GSE185381,Control4003,T_NK,2075,3859492,1758,1859.99614457831,836,18053,TRUE,TRUE,TRUE,4772,4623,4623,0,1
GSE185381,Control4003,B_Plasma,324,759419,2097,2343.88580246914,828,13799,TRUE,TRUE,TRUE,4772,4623,4623,0,1
