dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML022,HSC_MPP,75,299083,3093,3987.77333333333,1001,11329,TRUE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,LMPP_GMP,195,1211842,5948,6214.57435897436,1718,14331,TRUE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,Mono_DC,143,402380,2744,2813.84615384615,1173,11903,TRUE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,Erythroid,8,33533,3773.5,4191.625,1309,5195,FALSE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,Megakaryocyte,10,30777,2515,3077.7,1003,5354,FALSE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,T_NK,161,261362,1568,1623.36645962733,716,11530,TRUE,TRUE,TRUE,771,742,742,0,1
GSE185381,AML022,B_Plasma,150,312111,2036,2080.74,748.5,11225,TRUE,TRUE,TRUE,771,742,742,0,1
