dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML3730,HSC_MPP,223,4283971,19430,19210.6322869955,3815,16064,TRUE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,LMPP_GMP,276,3784654,13702,13712.5144927536,2801,15750,TRUE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,Mono_DC,3395,30057879,7731,8853.57260677467,2050,20954,TRUE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,Erythroid,4,28911,8109,7227.75,1818.5,4016,FALSE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,Megakaryocyte,2,5877,2938.5,2938.5,863.5,1462,FALSE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,T_NK,129,469078,2994,3636.26356589147,1057,11827,TRUE,TRUE,TRUE,4460,4306,4198,108,1
GSE185381,AML3730,B_Plasma,169,1027983,3513,6082.73964497041,1099,13940,TRUE,TRUE,TRUE,4460,4306,4198,108,1
