dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML001,HSC_MPP,8,51395,3050.5,6424.375,1634,7971,FALSE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,LMPP_GMP,47,416169,6526,8854.65957446809,2877,13767,TRUE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,Mono_DC,42,631367,16273,15032.5476190476,4032.5,13420,TRUE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,Erythroid,27,31618,825,1171.03703703704,576,6978,FALSE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,Megakaryocyte,4,3119,787.5,779.75,597,1920,FALSE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,T_NK,60,509343,8161.5,8489.05,2472,13694,TRUE,TRUE,TRUE,358,316,280,36,1
GSE185381,AML001,B_Plasma,92,782575,6858.5,8506.25,2122.5,14084,TRUE,TRUE,TRUE,358,316,280,36,1
