dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML0048,HSC_MPP,114,536865,4429,4709.34210526316,1293,12010,TRUE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,LMPP_GMP,210,1059516,5061,5045.31428571429,1451,13582,TRUE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,Mono_DC,2477,7130234,2818,2878.57650383529,1056,17388,TRUE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,Erythroid,382,2244553,5614,5875.79319371728,1571.5,14836,TRUE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,Megakaryocyte,25,121167,4327,4846.68,1492,8892,FALSE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,T_NK,401,795783,1841,1984.49625935162,867,13532,TRUE,TRUE,TRUE,3785,3661,3659,2,1
GSE185381,AML0048,B_Plasma,50,124774,1883.5,2495.48,750,8695,TRUE,TRUE,TRUE,3785,3661,3659,2,1
