dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
Chen2023,AML320,HSC_MPP,60,551596,9022,9193.26666666667,2634.5,12408,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,LMPP_GMP,2701,16550907,5366,6127.69603850426,1560,18142,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,Mono_DC,127,246403,1928,1940.1811023622,818,10997,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,Erythroid,36,196306,5536.5,5452.94444444444,1673.5,9803,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,Megakaryocyte,43,86734,1245,2017.06976744186,682,8699,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,T_NK,956,2285200,2327,2390.37656903766,850.5,14669,TRUE,TRUE,TRUE,5626,5064,5064,0,1
Chen2023,AML320,B_Plasma,1141,4751217,2363,4164.08150744961,818,16228,TRUE,TRUE,TRUE,5626,5064,5064,0,1
