dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE116256,AML210A-D0,HSC_MPP,9,32249,3178,3583.22222222222,1248,5663,FALSE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,LMPP_GMP,74,181476,2061,2452.37837837838,912.5,10452,TRUE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,Mono_DC,269,751478,2377,2793.59851301115,977,13634,TRUE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,Erythroid,27,67382,2299,2495.62962962963,1030,7830,FALSE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,Megakaryocyte,3,7114,1829,2371.33333333333,827,2465,FALSE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,T_NK,157,259543,1488,1653.14012738854,596,11006,TRUE,TRUE,TRUE,582,561,560,1,1
GSE116256,AML210A-D0,B_Plasma,21,34916,1464,1662.66666666667,590,5363,FALSE,TRUE,TRUE,582,561,560,1,1
