dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML009,HSC_MPP,202,483408,2122.5,2393.10891089109,1170.5,14112,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
GSE185381,AML009,LMPP_GMP,384,1162666,2724.5,3027.77604166667,1395.5,15928,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
GSE185381,AML009,Mono_DC,95,274675,2741,2891.31578947368,1346,12332,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
GSE185381,AML009,Erythroid,30,79840,2524,2661.33333333333,1297.5,9345,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
GSE185381,AML009,T_NK,96,133516,1299.5,1390.79166666667,732,10495,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
GSE185381,AML009,B_Plasma,282,526337,1687.5,1866.44326241135,909.5,14468,TRUE,TRUE,TRUE,2754,2294,1089,1205,1
