dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control0058,HSC_MPP,3,14788,5577,4929.33333333333,1472,3147,FALSE,TRUE,TRUE,5179,4909,4900,9,1
GSE185381,Control0058,LMPP_GMP,4,10225,2502,2556.25,1076.5,2956,FALSE,TRUE,TRUE,5179,4909,4900,9,1
GSE185381,Control0058,Mono_DC,986,2555140,2500,2591.41987829615,1028.5,15525,TRUE,TRUE,TRUE,5179,4909,4900,9,1
GSE185381,Control0058,Erythroid,3,16783,6158,5594.33333333333,1711,3464,FALSE,TRUE,TRUE,5179,4909,4900,9,1
GSE185381,Control0058,T_NK,2624,4867135,1683,1854.85327743902,806,19263,TRUE,TRUE,TRUE,5179,4909,4900,9,1
GSE185381,Control0058,B_Plasma,1280,2240664,1610.5,1750.51875,745,17060,TRUE,TRUE,TRUE,5179,4909,4900,9,1
