dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML006,HSC_MPP,16,166273,10724,10392.0625,2935.5,9858,FALSE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,LMPP_GMP,92,311314,2501,3383.84782608696,1045,11740,TRUE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,Mono_DC,518,2502951,4403,4831.95173745174,1582.5,16055,TRUE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,Erythroid,189,1789689,9123,9469.25396825397,2564,15223,TRUE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,Megakaryocyte,20,65980,2732,3299,1282.5,7725,FALSE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,T_NK,633,1421648,2082,2245.88941548183,902,15716,TRUE,TRUE,TRUE,2568,2529,2529,0,1
GSE185381,AML006,B_Plasma,1061,2098603,1843,1977.94816211122,737,16481,TRUE,TRUE,TRUE,2568,2529,2529,0,1
