dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML2451,HSC_MPP,102,599228,5846.5,5874.78431372549,2059.5,13616,TRUE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,LMPP_GMP,218,1238033,5461,5679.0504587156,1900.5,15098,TRUE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,Mono_DC,2122,8339923,3646,3930.21819038643,1432.5,19356,TRUE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,Erythroid,14,75025,5522.5,5358.92857142857,1852,8005,FALSE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,Megakaryocyte,1,3897,3897,3897,1352,1352,FALSE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,T_NK,61,158492,2534,2598.22950819672,1106,10169,TRUE,TRUE,TRUE,2639,2561,2558,3,1
GSE185381,AML2451,B_Plasma,40,148346,3041,3708.65,1195.5,9612,TRUE,TRUE,TRUE,2639,2561,2558,3,1
