dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
Chen2023,NBM2,HSC_MPP,160,2043189,12126.5,12769.93125,2775,14894,TRUE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,LMPP_GMP,130,2011301,15635,15471.5461538462,3395.5,14675,TRUE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,Mono_DC,547,3263577,5079,5966.31992687386,1767,15344,TRUE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,Erythroid,16,187534,11533,11720.875,2765.5,9593,FALSE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,Megakaryocyte,21,49074,2076,2336.85714285714,665,4188,FALSE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,T_NK,1218,5716821,4714,4693.61330049261,1439.5,16146,TRUE,TRUE,TRUE,3171,2661,2635,26,1
Chen2023,NBM2,B_Plasma,543,7648476,11114,14085.591160221,1614,16188,TRUE,TRUE,TRUE,3171,2661,2635,26,1
