dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
Chen2023,AML162,HSC_MPP,90,1132819,9173.5,12586.8777777778,2293,14114,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,LMPP_GMP,641,4799169,5087,7487.00312012481,1741,16499,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,Mono_DC,1291,6904077,4625,5347.85205267235,1568,17484,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,Erythroid,140,430049,1236.5,3071.77857142857,691.5,11882,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,Megakaryocyte,33,111223,2297,3370.39393939394,1044,8784,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,T_NK,968,4356575,4289,4500.59400826446,1395.5,15951,TRUE,TRUE,TRUE,4468,3981,3979,2,1
Chen2023,AML162,B_Plasma,816,7670747,5250.5,9400.42524509804,1354.5,17050,TRUE,TRUE,TRUE,4468,3981,3979,2,1
