dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,Control3,HSC_MPP,31,263533,8572,8501.06451612903,2278,11206,TRUE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,LMPP_GMP,15,101752,7216,6783.46666666667,2188,8606,FALSE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,Mono_DC,1026,6047469,5795.5,5894.21929824562,1852.5,17335,TRUE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,Erythroid,4,41786,10462.5,10446.5,2541,5753,FALSE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,Megakaryocyte,10,22073,2356,2207.3,1091,4902,FALSE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,T_NK,1803,4614960,2431,2559.6006655574,1055,17943,TRUE,TRUE,TRUE,3560,3409,3408,1,1
GSE185381,Control3,B_Plasma,519,1672020,3038,3221.61849710983,1116,15631,TRUE,TRUE,TRUE,3560,3409,3408,1,1
