dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML026,HSC_MPP,44,78363,1297.5,1780.97727272727,670.5,8509,TRUE,TRUE,TRUE,946,858,855,3,1
GSE185381,AML026,LMPP_GMP,47,197769,3610,4207.85106382979,1429,10788,TRUE,TRUE,TRUE,946,858,855,3,1
GSE185381,AML026,Mono_DC,607,2302221,3530,3792.78583196046,1428,15875,TRUE,TRUE,TRUE,946,858,855,3,1
GSE185381,AML026,Erythroid,39,172763,3790,4429.82051282051,1299,10086,TRUE,TRUE,TRUE,946,858,855,3,1
GSE185381,AML026,T_NK,55,117175,2191,2130.45454545455,703,8141,TRUE,TRUE,TRUE,946,858,855,3,1
GSE185381,AML026,B_Plasma,63,141510,2080,2246.19047619048,881,9729,TRUE,TRUE,TRUE,946,858,855,3,1
