dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML0612,HSC_MPP,1690,8759895,5000,5183.36982248521,1512.5,18450,TRUE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,LMPP_GMP,3430,20583294,5855.5,6000.96034985423,1687,20270,TRUE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,Mono_DC,64,254323,4164,3973.796875,1328,10143,TRUE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,Erythroid,242,1289504,5064.5,5328.52892561983,1513.5,14029,TRUE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,Megakaryocyte,2,10065,5032.5,5032.5,1619.5,2599,FALSE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,T_NK,1333,3222667,2283,2417.60465116279,872,16406,TRUE,TRUE,TRUE,8469,7062,6799,263,1
GSE185381,AML0612,B_Plasma,38,126465,2642,3328.02631578947,926.5,8394,TRUE,TRUE,TRUE,8469,7062,6799,263,1
