dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML003,HSC_MPP,133,1207809,8424,9081.27067669173,2625,14890,TRUE,TRUE,TRUE,5385,5190,5138,52,1
GSE185381,AML003,LMPP_GMP,521,4578744,8053,8788.37619961612,2404,18062,TRUE,TRUE,TRUE,5385,5190,5138,52,1
GSE185381,AML003,Mono_DC,4222,21279207,4545,5040.07745144481,1619,21496,TRUE,TRUE,TRUE,5385,5190,5138,52,1
GSE185381,AML003,Erythroid,23,153901,5222,6691.34782608696,1948,10314,FALSE,TRUE,TRUE,5385,5190,5138,52,1
GSE185381,AML003,T_NK,113,241874,1964,2140.4778761062,984,11765,TRUE,TRUE,TRUE,5385,5190,5138,52,1
GSE185381,AML003,B_Plasma,126,299423,2226,2376.37301587302,833,11736,TRUE,TRUE,TRUE,5385,5190,5138,52,1
