dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML048,HSC_MPP,5,48480,8459,9696,2884,6979,FALSE,TRUE,TRUE,2068,1928,1928,0,1
GSE185381,AML048,LMPP_GMP,253,1984271,7246,7842.96837944664,2257,15202,TRUE,TRUE,TRUE,2068,1928,1928,0,1
GSE185381,AML048,Mono_DC,1116,7385831,6103.5,6618.12813620072,2046.5,18522,TRUE,TRUE,TRUE,2068,1928,1928,0,1
GSE185381,AML048,Megakaryocyte,17,116093,6018,6829,1879,9094,FALSE,TRUE,TRUE,2068,1928,1928,0,1
GSE185381,AML048,T_NK,246,765833,2998.5,3113.14227642276,1015.5,13595,TRUE,TRUE,TRUE,2068,1928,1928,0,1
GSE185381,AML048,B_Plasma,291,820903,2582,2820.97250859107,843,13489,TRUE,TRUE,TRUE,2068,1928,1928,0,1
