dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML3762,HSC_MPP,2301,14294198,5570,6212.1677531508,1631,19778,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,LMPP_GMP,798,6185068,7528,7750.71177944862,1990.5,17642,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,Mono_DC,174,441824,1994,2539.2183908046,799,12284,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,Erythroid,654,3684276,5213.5,5633.4495412844,1524,16642,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,Megakaryocyte,242,995820,3858.5,4114.95867768595,1218,13636,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,T_NK,584,1517431,2461,2598.34075342466,914,14885,TRUE,TRUE,TRUE,5771,4786,4780,6,1
GSE185381,AML3762,B_Plasma,27,114169,2656,4228.48148148148,890,7594,FALSE,TRUE,TRUE,5771,4786,4780,6,1
