dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
Chen2023,NBM3,HSC_MPP,1429,3962946,2541,2773.23023093072,1022,15927,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,LMPP_GMP,1104,4059058,3470.5,3676.68297101449,1341,15724,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,Mono_DC,2691,4318210,1427,1604.68599033816,740,15714,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,Erythroid,803,3967127,4284,4940.38231631382,1609,15143,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,Megakaryocyte,74,199186,1762.5,2691.7027027027,627,9959,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,T_NK,3498,9320181,2664.5,2664.43138936535,1134,17146,TRUE,TRUE,TRUE,12615,11972,11896,76,1
Chen2023,NBM3,B_Plasma,2297,19015152,3472,8278.25511536787,1057,17882,TRUE,TRUE,TRUE,12615,11972,11896,76,1
