dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE116256,AML916-D0,HSC_MPP,67,167559,1995,2500.88059701493,1085,10640,TRUE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,LMPP_GMP,93,229776,2248,2470.70967741935,1095,11250,TRUE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,Mono_DC,14,34505,1929.5,2464.64285714286,957.5,6291,FALSE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,Erythroid,296,481121,1428,1625.40878378378,751,12638,TRUE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,Megakaryocyte,5,15004,2273,3000.8,1171,3956,FALSE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,T_NK,5,6757,1422,1351.4,764,2635,FALSE,TRUE,TRUE,644,554,510,44,1
GSE116256,AML916-D0,B_Plasma,30,61975,1965,2065.83333333333,950,8211,TRUE,TRUE,TRUE,644,554,510,44,1
