dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML0114,HSC_MPP,427,3902782,7637,9140.00468384075,2188,17125,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,LMPP_GMP,900,7160335,7444.5,7955.92777777778,2178.5,17972,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,Mono_DC,343,1140665,3034,3325.55393586006,1259,14092,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,Erythroid,821,5029030,5574,6125.49330085262,1818,17255,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,Megakaryocyte,84,424365,4268.5,5051.96428571429,1535.5,12099,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,T_NK,1116,2481928,2062.5,2223.94982078853,928,16316,TRUE,TRUE,TRUE,4482,4207,4140,67,1
GSE185381,AML0114,B_Plasma,449,2189628,2402,4876.67706013363,922,15257,TRUE,TRUE,TRUE,4482,4207,4140,67,1
