dataset,sample,hierarchy_bin,n_cells,total_counts,median_umi,mean_umi,median_genes,n_genes_detected,passes_30,chk_counts_exact,chk_cells_exact,n_cells_annotated,n_cells_after_3cond,n_cells_after_4cond,n_excluded_fine,barcode_join_frac
GSE185381,AML0361,HSC_MPP,42,204964,4858.5,4880.09523809524,1551,10255,TRUE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,LMPP_GMP,92,398920,4623.5,4336.08695652174,1450.5,11845,TRUE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,Mono_DC,986,2606517,2534.5,2643.52636916836,1088,16246,TRUE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,Erythroid,15,60806,3583,4053.73333333333,1228,6972,FALSE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,Megakaryocyte,3,8385,3280,2795,1360,2686,FALSE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,T_NK,19,31612,1335,1663.78947368421,683,5525,FALSE,TRUE,TRUE,1215,1166,1165,1,1
GSE185381,AML0361,B_Plasma,8,42206,6170,5275.75,998,4218,FALSE,TRUE,TRUE,1215,1166,1165,1,1
