dataset,sample,ligand,n_edges,total_prob,primitive_sender_share,primitive_receiver_share,primitive_autocrine_share,immune_receiver_share,prim_to_immune_share,group
GSE185381,GSM5613781_2020-10-06-count2,MIF,18,3.363876826882868,0.34361872119770986,0.6661763184822778,0.22891156656907102,0.33382368151772235,0.11470715462863881,AML
GSE185381,GSM5613782_2020-10-06-count4_0.95,CD99,9,1.367968054677334,0.40226163883054433,0.40226163883054433,0.16492034708759204,0.5008851407605572,0.23734129174295227,AML
GSE185381,GSM5613782_2020-10-06-count4_0.95,LGALS9,21,0.8750512303578388,0.16754909502603424,0.26689433532751056,0.006814937351791449,0.6594318020292744,0.1607341576742428,AML
GSE185381,GSM5613782_2020-10-06-count4_0.95,MIF,19,4.280632815812463,0.31986210539449716,0.0,0.0,1.0,0.31986210539449716,AML
GSE185381,GSM5613784_2021-03-09-AML0693,CD99,36,0.6546964872888995,0.3559351599484879,0.3374893068574147,0.11515302556301672,0.3880921217181784,0.14033179862547424,AML
GSE185381,GSM5613784_2021-03-09-AML0693,LGALS9,45,0.9321120591238706,0.5439010233805489,0.4268431646866336,0.23766190229094394,0.43603962976114913,0.22139778615386918,AML
GSE185381,GSM5613784_2021-03-09-AML0693,MIF,24,4.098882748101587,0.26598075360674384,0.2363901791387512,0.05438171585100525,0.7636098208612488,0.21159903775573852,AML
GSE185381,GSM5613785_2021-03-09-AML3948,CD99,1,0.110144753409099,1.0,1.0,1.0,0.0,0.0,AML
GSE185381,GSM5613785_2021-03-09-AML3948,LGALS9,31,1.331501852589211,0.5309647398874008,0.31359653398662274,0.1868588762459635,0.5440398151591459,0.29180608759519977,AML
GSE185381,GSM5613785_2021-03-09-AML3948,MIF,18,3.2278824190232647,0.6919918934929498,0.2736054648281656,0.2736054648281656,0.5130149222130762,0.2717262768898934,AML
GSE185381,GSM5613786_2021-03-09-AMLMS3730,CD99,20,3.3319248702480957,0.5730267189266129,0.5801337086595724,0.3182907645377813,0.4198662913404275,0.25473595438883173,AML
GSE185381,GSM5613786_2021-03-09-AMLMS3730,LGALS9,4,0.11421508937717378,0.23910579797035542,0.0,0.0,1.0,0.23910579797035542,AML
GSE185381,GSM5613786_2021-03-09-AMLMS3730,MIF,25,5.801130794338483,0.828764241032406,0.3294034643645341,0.3294034643645341,0.6705965356354657,0.49936077666787204,AML
GSE185381,GSM5613787_2021-03-09-count1_0.95,CD99,22,1.2845955185834215,0.5267206390497797,0.5071457951747842,0.24305889605602873,0.4928542048252159,0.283661742993751,AML
GSE185381,GSM5613787_2021-03-09-count1_0.95,LGALS9,13,0.4469137634421079,0.20493250809080546,0.39697259573299376,0.17557143146413143,0.6030274042670063,0.029361076626674025,AML
GSE185381,GSM5613787_2021-03-09-count1_0.95,MIF,19,3.5135063974934506,0.5454612329562706,0.4335981027995743,0.2313558118386256,0.5664018972004258,0.31410542111764495,AML
GSE185381,GSM5613788_2021-03-09-Z-1-1,CD99,7,0.7093548754198004,0.7981664139215441,0.7981664139215441,0.5963328278430882,0.07878933196615376,0.07878933196615376,AML
GSE185381,GSM5613788_2021-03-09-Z-1-1,LGALS9,49,0.44170453006325644,0.7244470864174288,0.41769137459608696,0.28980644494060176,0.4351732254261534,0.3169730135283854,AML
GSE185381,GSM5613788_2021-03-09-Z-1-1,MIF,25,3.7269473893646152,0.5457298614240352,0.2279264629254818,0.14275954662337054,0.7720735370745183,0.4029703148006646,AML
GSE185381,GSM5613789_2021-03-09-Z-1-2,CD99,6,0.7189159174808926,0.9217088761614903,0.9217088761614903,0.8434177523229807,0.07829112383850959,0.07829112383850959,AML
GSE185381,GSM5613789_2021-03-09-Z-1-2,LGALS9,18,0.2047025854054165,1.0,0.3975895229266101,0.3975895229266101,0.467064487488038,0.467064487488038,AML
GSE185381,GSM5613789_2021-03-09-Z-1-2,MIF,27,4.242262812477757,0.4505726116195952,0.22932559678438896,0.11767995967075544,0.7706744032156111,0.3328926519488397,AML
GSE185381,GSM5613790_2021-03-09-Z-1-3,CD99,15,1.4878428005148854,0.6517691713937657,0.6517691713937657,0.3525779904735754,0.3024413214988174,0.2534016738127733,AML
GSE185381,GSM5613790_2021-03-09-Z-1-3,LGALS9,54,0.3800549210167287,0.6984948689019681,0.3711633346907288,0.2680622716384316,0.5004657078377805,0.3500265370875464,AML
GSE185381,GSM5613790_2021-03-09-Z-1-3,MIF,35,4.850429006715015,0.4387548992426282,0.1743647749858637,0.10501944543264005,0.8256352250141364,0.3337354538099882,AML
GSE201966,GSM6085176_AML01M4_CR,CD99,22,1.01931083823885,0.5049663188099565,0.5075441915540965,0.24835605203811553,0.4924558084459037,0.2566102667718409,AML
GSE201966,GSM6085176_AML01M4_CR,LGALS9,48,0.9319281787269043,0.590547662355642,0.4685365827305565,0.2766185212804675,0.5314634172694437,0.3139291410751745,AML
GSE201966,GSM6085176_AML01M4_CR,MIF,35,1.9637286223686126,0.4480942404425153,0.456312855335791,0.20375570902532225,0.5436871446642089,0.24433853141719303,AML
GSE201966,GSM6085177_AML01M4_P,CD99,16,0.9214517515994094,0.6442757965668565,0.6442757965668565,0.4145324615522676,0.3557242034331435,0.22974333501458896,AML
GSE201966,GSM6085177_AML01M4_P,LGALS9,24,0.18839287197545113,1.0,0.33113824325117597,0.33113824325117597,0.6688617567488238,0.6688617567488238,AML
GSE201966,GSM6085177_AML01M4_P,MIF,35,1.8582056608343984,0.6733633386430546,0.3299348714476985,0.22205407848971342,0.6700651285523013,0.45130926015334133,AML
GSE201966,GSM6085178_AML01M4_RE,CD99,8,1.143685491765456,0.8205652271187852,0.8205652271187853,0.6411304542375704,0.0,0.0,AML
GSE201966,GSM6085178_AML01M4_RE,LGALS9,39,0.23123376021989078,0.6128384711092781,0.42712846242891944,0.26170366635835085,0.5039206386273717,0.3089046086054451,AML
GSE201966,GSM6085178_AML01M4_RE,MIF,13,1.143209054432418,0.6105182433872023,0.6338297625203596,0.37545738546737295,0.19378457400339516,0.1244153505965773,AML
GSE201966,GSM6085179_AML02M5_P,CD99,28,3.3171919331177855,0.5538493460961457,0.5162926823024429,0.2720988585209099,0.27777231846385086,0.16766340128122176,AML
GSE201966,GSM6085179_AML02M5_P,LGALS9,9,0.32845121541148353,0.03465429960591142,0.2838627601743021,0.03465429960591142,0.5779000739188346,0.0,AML
GSE201966,GSM6085179_AML02M5_P,MIF,18,4.166114644130645,0.9067846492954802,0.19786397132474037,0.19786397132474037,0.8021360286752597,0.7089206779707398,AML
GSE201966,GSM6085180_AML02M5_RE,CD99,15,3.294763836690239,0.5872960200910234,0.5872960200910234,0.3321984555681158,0.25555491844013917,0.14520868488484506,AML
GSE201966,GSM6085180_AML02M5_RE,LGALS9,43,0.44729301780637554,0.6345072174068701,0.452591745674396,0.2746221629711617,0.4537210349072437,0.2852708000755843,AML
GSE201966,GSM6085180_AML02M5_RE,MIF,21,1.3804086463022847,0.38460810161551345,0.5314691682425445,0.22049797451011616,0.46853083175745563,0.16411012710539735,AML
GSE201966,GSM6085181_AML03M5_P,CD99,7,0.2599990834021839,0.0970417158684786,0.0970417158684786,0.0,0.9029582841315213,0.0970417158684786,AML
GSE201966,GSM6085181_AML03M5_P,LGALS9,8,0.17584098886609772,0.30857258563656664,0.14794233338111465,0.06689219277412911,0.8520576666188853,0.24168039286243753,AML
GSE201966,GSM6085181_AML03M5_P,MIF,13,2.6035122029650277,0.6239311270240377,0.13065767869139633,0.13065767869139633,0.8693423213086037,0.49327344833264136,AML
GSE201966,GSM6085182_AML03M5_RE,CD99,7,0.377176844820942,0.364056470136552,0.0,0.0,1.0,0.364056470136552,AML
GSE201966,GSM6085182_AML03M5_RE,LGALS9,68,1.1759465098239907,0.43386894077884175,0.3299875578774091,0.14302199782666952,0.5268212417771752,0.22880977493728208,AML
GSE201966,GSM6085182_AML03M5_RE,MIF,27,3.949576100595447,0.47454841170238965,0.3553711895992525,0.16560316989364834,0.6446288104007475,0.30894524180874133,AML
GSE207356,GSM6284912_TS173_04_Sample_D,CD99,16,1.1899627071441525,0.7478058950278316,0.7021717266002314,0.48589392855063496,0.1449832903301537,0.10906698340758154,AML
GSE207356,GSM6284912_TS173_04_Sample_D,LGALS9,63,0.8940643403704996,0.46637417200000164,0.34729001608273796,0.16029328274990523,0.5228267221712347,0.24605326846784253,AML
GSE207356,GSM6284912_TS173_04_Sample_D,MIF,21,3.664805072607925,0.5487207513358774,0.36049352195026657,0.19159074256709616,0.6007478817713972,0.31837141249044476,AML
GSE207356,GSM6284913_TS173_05_Sample_E,CD99,8,0.946405585241268,0.7988231086890104,0.7988231086890103,0.5976462173780207,0.10039146448980332,0.10039146448980332,AML
GSE207356,GSM6284913_TS173_05_Sample_E,LGALS9,38,0.1807078767008904,0.7399985902302582,0.3447481900814755,0.2520500741871562,0.510387008488684,0.37182553072490077,AML
GSE207356,GSM6284913_TS173_05_Sample_E,MIF,26,3.064998072459994,0.47506997269393436,0.45737669126794395,0.23611372024400523,0.5426233087320561,0.2389562524499291,AML
GSE207356,GSM6284914_TS173_06_Sample_F,CD99,20,0.8993178382837357,0.6522677259434534,0.6183326038903229,0.3556310562332872,0.3098987765751738,0.22486805017566294,AML
GSE207356,GSM6284914_TS173_06_Sample_F,LGALS9,18,0.1869032682826704,0.47798764485509543,0.307853546525201,0.14794845619287594,0.6921464534747989,0.33003918866221965,AML
GSE207356,GSM6284914_TS173_06_Sample_F,MIF,25,3.371176638109453,0.5951534951500369,0.3774942799417817,0.23003208120019392,0.6225057200582182,0.365121413949843,AML
GSE227903,1216_Dg,CD99,9,0.4303063294890956,0.5228652096394104,0.52290789623076,0.2798161242575076,0.47709210376924005,0.2430490853819028,AML
GSE227903,1216_Dg,LGALS9,16,0.15760664565767463,0.0,0.3632440442383176,0.0,0.5680811685088857,0.0,AML
GSE227903,1216_Dg,MIF,18,1.631919924231814,0.48781122891414175,0.0,0.0,1.0,0.48781122891414175,AML
GSE227903,1216_MRD,CD99,38,1.2593509404462742,0.6311018926858944,0.5651904480591643,0.3358702340499644,0.3676247151713005,0.25969478247574224,AML
GSE227903,1216_MRD,LGALS9,37,0.9765202257859288,0.3939916310725295,0.3524672687375329,0.16209847664421137,0.5606718707330838,0.19828589604075403,AML
GSE227903,1216_MRD,MIF,20,2.9869176672076705,0.5575264647825753,0.3266844982043157,0.20957357550640135,0.6733155017956843,0.34795288927617385,AML
GSE227903,1216_R,CD99,9,1.337048751503821,0.6758007061343192,0.6758007061343191,0.4566918466304353,0.0,0.0,AML
GSE227903,1216_R,LGALS9,31,0.33494496748003394,0.4521095895987801,0.35299664626809435,0.16875870368031892,0.48591680016544797,0.20633903907895845,AML
GSE227903,1216_R,MIF,38,3.4842992924517273,0.4551500229363612,0.16493446677223667,0.08077972116914346,0.8350655332277633,0.37437030176721775,AML
GSE227903,1886_Dg,CD99,21,0.6503250099258006,0.5983738254824876,0.6257193842642782,0.3184520702548353,0.3742806157357221,0.27992175522765245,AML
GSE227903,1886_Dg,LGALS9,35,0.8712622045108295,0.7568161656645105,0.293865912416919,0.2464528865281639,0.6283039183310906,0.43253310988435595,AML
GSE227903,1886_Dg,MIF,28,3.3987760808097787,0.5478869757223124,0.14703528495009935,0.10547985509467672,0.8529647150499007,0.4424071206276358,AML
GSE227903,1886_MRD,CD99,36,1.2736278607229796,0.4852138347935963,0.4503314120862198,0.223427640214104,0.5052896850420476,0.2426058719816763,AML
GSE227903,1886_MRD,LGALS9,28,0.41489196158087444,0.6990771250599387,0.3193181844717298,0.2662225194028256,0.6327340519088785,0.3849068420377214,AML
GSE227903,1886_MRD,MIF,29,2.6438988350335157,0.41911084423504097,0.2686967757499748,0.1305304413528795,0.7313032242500254,0.2885804028821615,AML
GSE227903,1886_R,CD99,19,0.5578292189664933,0.8061431996356705,0.6596337781523219,0.6596337781523219,0.3057543651534797,0.12087511509904257,AML
GSE227903,1886_R,LGALS9,59,2.152602053260352,0.3160319233569966,0.32214681335379924,0.10896268912409995,0.5696173856912484,0.19345359450430613,AML
GSE227903,1886_R,MIF,29,3.590106201943337,0.4972052827705279,0.12080447137733397,0.08173126534121905,0.879195528622666,0.41547401742930884,AML
GSE227903,3853_Dg,CD99,8,2.905369762123656,0.6169203172481692,0.6169203172481692,0.3646201626407095,0.3830796827518307,0.25230015460745975,AML
GSE227903,3853_Dg,MIF,8,1.530542682181816,0.8666420781316811,0.3509026858504382,0.3509026858504382,0.6490973141495617,0.5157393922812428,AML
GSE227903,3904_Dg,CD99,13,1.0314830555089258,0.9378510075304651,0.8734529344287507,0.8734529344287507,0.1265470655712491,0.06439807310171426,AML
GSE227903,3904_Dg,LGALS9,16,0.48258454011454216,0.9892101120990024,0.37724233008575464,0.37724233008575464,0.6227576699142452,0.611967782013248,AML
GSE227903,3904_Dg,MIF,25,3.45966859453382,0.4187222245703186,0.024392633331271212,0.024392633331271212,0.9756073666687288,0.39432959123904743,AML
GSE227903,3904_MRD,CD99,30,1.4579886998666574,0.47556305810225624,0.46769075074674143,0.22108919091845505,0.5323092492532584,0.25447386718380116,AML
GSE227903,3904_MRD,LGALS9,45,1.0326763977515152,0.5583080148374729,0.24039818382773726,0.14918013375186898,0.6866220064854978,0.3581938331132129,AML
GSE227903,3904_MRD,MIF,27,3.632709445978469,0.47870368436671557,0.33884010829235006,0.1843888364337665,0.6611598917076501,0.29431484793294904,AML
GSE227903,3904_R,CD99,16,1.002383539077818,0.8682550937242446,0.8288398278569216,0.7963144985008576,0.17116017214307855,0.07194059522338718,AML
GSE227903,3904_R,MIF,42,3.5745235431862477,0.4116941551319025,0.06437614458915153,0.026941188495732696,0.9356238554108485,0.38475296663616987,AML
GSE227903,40389_Dg,CD99,45,1.354537914399783,0.500459597448299,0.5083383546242707,0.2303688424015238,0.4780700242483539,0.2643355552027137,AML
GSE227903,40389_Dg,LGALS9,49,0.7027566881536713,0.39557165982172693,0.42633521450526385,0.15605818543491945,0.4958450702993176,0.20945225401834666,AML
GSE227903,40389_Dg,MIF,22,3.1642754658084677,0.516329631215575,0.3106735456217291,0.19866648790150152,0.6893264543782708,0.3176631433140734,AML
GSE227903,40389_MRD,CD99,29,0.880601408083075,0.5257146465025323,0.5307492726667835,0.24678175471300062,0.4692507273332165,0.27893289178953157,AML
GSE227903,40389_MRD,LGALS9,42,1.0693531688977687,0.6066863561166098,0.4295966147908754,0.2548959282219008,0.5704033852091246,0.35179042789470905,AML
GSE227903,40389_MRD,MIF,23,2.7518106589349602,0.7044278805196155,0.35625919729882216,0.28719796791610774,0.643740802701178,0.4172299126035078,AML
GSE227903,40389_R,CD99,23,0.6517295401919412,0.6455066899221262,0.6299193867553089,0.382376463145109,0.37008061324469105,0.2631302267770173,AML
GSE227903,40389_R,LGALS9,67,1.081943732589152,0.6594402828609423,0.3515773870441273,0.23154386528400317,0.5535145700675971,0.3568311483260307,AML
GSE227903,40389_R,MIF,35,3.5179367016152834,0.44497608808193617,0.3439099965170756,0.14200656133610026,0.6339703406678194,0.3029695267458358,AML
GSE227903,4978_Dg,CD99,16,0.870690588439621,0.9401505929518659,0.7974043074783641,0.7974043074783641,0.1670214756395783,0.10717206859144433,AML
GSE227903,4978_Dg,LGALS9,16,0.5980656602654052,0.9685721882210342,0.3140789798807755,0.3140789798807755,0.6859210201192245,0.6544932083402587,AML
GSE227903,4978_Dg,MIF,17,3.113703714335666,0.6377478265044874,0.19592014981021866,0.19592014981021866,0.8040798501897815,0.4418276766942686,AML
GSE227903,4978_MRD,CD99,33,0.806954678938966,0.2675910701224065,0.27543641297336663,0.07465685455407305,0.6859542053377825,0.19009398816470383,AML
GSE227903,4978_MRD,LGALS9,30,0.5086246910598676,0.31910113976494897,0.28742246209192485,0.0985736048660794,0.6866835928236795,0.22052753489886953,AML
GSE227903,4978_MRD,MIF,32,3.083049683947878,0.3487120877829519,0.21785891197791352,0.0762875463106663,0.7821410880220864,0.27242454147228556,AML
GSE227903,4978_R,CD99,4,0.2745847609921501,0.9237100499186589,1.0,0.9237100499186589,0.0,0.0,AML
GSE227903,4978_R,MIF,3,0.55196836968415,0.6618271192012001,1.0,0.6618271192012001,0.0,0.0,AML
GSE227903,5143_Dg,CD99,13,1.814035322125929,0.6846825427573532,0.6984684183839565,0.5159035733306023,0.3015315816160435,0.16877896942675089,AML
GSE227903,5143_Dg,LGALS9,11,0.531672703649434,0.3403343982488501,0.42319268709093777,0.12891865188767523,0.5768073129090623,0.21141574636117483,AML
GSE227903,5143_Dg,MIF,12,2.8926221541440897,0.8577620834298026,0.26322430490711307,0.26322430490711307,0.736775695092887,0.5945377785226895,AML
GSE227903,5143_R,CD99,7,1.3716688712579554,1.0,1.0,1.0,0.0,0.0,AML
GSE227903,5143_R,LGALS9,19,0.9651933332840015,0.5712792379215158,0.39772558151155707,0.1979439436327691,0.602274418488443,0.37333529428874673,AML
GSE227903,5143_R,MIF,9,2.3684195046959786,0.9094660484603303,0.43421283789708487,0.43421283789708487,0.5657871621029152,0.47525321056324527,AML
GSE227903,5750_Dg,CD99,11,0.8558893365156603,0.9572523387203287,0.9123860992644443,0.9123860992644443,0.0876139007355556,0.04486623945588435,AML
GSE227903,5750_Dg,LGALS9,27,1.1669966091876036,0.3228337003864574,0.2960333069627839,0.057196077567491725,0.6687210267424087,0.26563762281896564,AML
GSE227903,5750_Dg,MIF,18,2.592550290261438,0.5253142107825838,0.24430124701823386,0.1352093753743944,0.7556987529817663,0.3901048354081894,AML
GSE227903,5750_MRD,CD99,33,1.3403315040907129,0.48409305739034625,0.49498450444926745,0.2389224552851959,0.44903785825260106,0.22173442846182875,AML
GSE227903,5750_MRD,LGALS9,29,0.868792943278675,0.17503959212758022,0.15412853982546537,0.05490130480478072,0.8458714601745349,0.1201382873227995,AML
GSE227903,5750_MRD,MIF,27,4.124076906953948,0.5203530322511437,0.3433562545885097,0.21999305902419833,0.6566437454114903,0.3003599732269452,AML
GSE227903,5750_R,CD99,4,0.734614321471699,1.0,1.0,1.0,0.0,0.0,AML
GSE227903,5750_R,LGALS9,68,1.2998707003731775,0.5766691725658469,0.4139518190124937,0.2297011627641177,0.45563591901832223,0.26470903223153763,AML
GSE227903,5750_R,MIF,18,2.993964052484144,0.5752269934052763,0.39205643588570754,0.25991227765689756,0.6079435641142926,0.31531471574837877,AML
GSE227903,6323_Dg,CD99,16,2.4425233688774943,0.6070118618978837,0.6571837657464594,0.4062218149233836,0.3428162342535408,0.20079004697449995,AML
GSE227903,6323_Dg,MIF,8,2.2444108791590267,1.0,0.1123062420455093,0.1123062420455093,0.8876937579544908,0.8876937579544908,AML
GSE227903,6323_MRD,CD99,8,0.41895189155482115,0.5968326871964433,0.5504148828445209,0.2171853170337066,0.4495851171554792,0.3796473701627367,AML
GSE227903,6323_MRD,LGALS9,23,0.2556192456047127,1.0,0.3108474323681189,0.3108474323681189,0.6565100321827468,0.6565100321827468,AML
GSE227903,6323_MRD,MIF,32,2.4077189904263596,0.45262793395840006,0.29811121828954945,0.12262296253259643,0.7018887817104505,0.33000497142580365,AML
GSE227903,6323_R,CD99,15,2.375272580311838,0.6782720750937319,0.7201540321127071,0.48852682094786737,0.27984596788729293,0.1897452541458645,AML
GSE227903,6323_R,LGALS9,19,1.2024300126214975,0.24172721845302414,0.20983154059179315,0.0,0.7408773673932814,0.24172721845302414,AML
GSE227903,6323_R,MIF,11,2.346846433430328,0.5520874293091821,0.0,0.0,1.0,0.5520874293091821,AML
GSE227903,6323_R2,CD99,12,0.8656994370736214,0.8592478668071536,0.8379866117221031,0.7154186318199094,0.12256797990219366,0.12256797990219366,AML
GSE227903,6323_R2,LGALS9,51,1.0659996634418414,0.20024530461268789,0.3650454983345503,0.07279105886854544,0.5346006734437901,0.11475576340040292,AML
GSE227903,6323_R2,MIF,30,4.341907381202352,0.46240641744329275,0.2810273723230402,0.13946789947311783,0.7189726276769598,0.3229385179701749,AML
GSE239721,PT10A,CD99,3,0.498427590722936,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT10A,MIF,3,0.730836773316787,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT14A,CD99,1,0.20775285700688,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT14A,LGALS9,1,0.212862939145153,0.0,1.0,0.0,0.0,0.0,AML
GSE239721,PT14A,MIF,1,0.340692444172505,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT15A,CD99,3,0.5289648137356621,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT15A,LGALS9,13,0.6661263878270751,0.31202772244617033,0.788361960319664,0.31202772244617033,0.0,0.0,AML
GSE239721,PT15A,MIF,6,0.7937658983342623,1.0,0.9157291354521186,0.9157291354521186,0.0,0.0,AML
GSE239721,PT16A,CD99,3,0.9200261179286899,0.6641530248886399,0.6641530248886399,0.32830604977727984,0.33584697511136014,0.33584697511136014,AML
GSE239721,PT16A,LGALS9,6,0.4717254475755206,1.0,0.6681982472889524,0.6681982472889524,0.2202233775525532,0.2202233775525532,AML
GSE239721,PT16A,MIF,2,0.758496287438229,0.5065044710366394,1.0,0.5065044710366394,0.0,0.0,AML
GSE239721,PT17A,CD99,8,3.216125977433207,0.5836089291580672,0.5836089291580671,0.32435223057074963,0.4163910708419328,0.25925669858731754,AML
GSE239721,PT17A,LGALS9,19,1.7910609105012105,0.11220321225341022,0.7048526585494954,0.11220321225341022,0.19369901608090753,0.0,AML
GSE239721,PT17A,MIF,5,0.9972033006655557,0.6176213827735442,0.45239185533405757,0.3490330071827238,0.5476081446659425,0.2685883755908203,AML
GSE239721,PT20A,CD99,3,0.933039618800945,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT20A,MIF,4,0.685331245696701,0.7189371504715968,0.18617982974725647,0.18617982974725647,0.8138201702527436,0.5327573207243403,AML
GSE239721,PT21A,CD99,9,2.3253658934118597,0.6577415682461255,0.6577415682461253,0.43259702264522926,0.3422584317538747,0.22514454560089608,AML
GSE239721,PT21A,LGALS9,33,1.997506175900344,0.2137167659637604,0.3611500323307174,0.028162694619349744,0.562481156373977,0.18555407134441063,AML
GSE239721,PT21A,MIF,19,3.6308131396136876,0.4405049803722916,0.0,0.0,1.0,0.4405049803722916,AML
GSE239721,PT22A,CD99,6,1.7994693252747438,0.6481241823707091,0.6481241823707091,0.4736093019978819,0.35187581762929093,0.1745148803728272,AML
GSE239721,PT22A,LGALS9,27,2.00808827736677,0.2855351941539366,0.5598503223920502,0.150184666855346,0.44014967760794965,0.13535052729859057,AML
GSE239721,PT23A,CD99,12,4.700381702357598,0.4906565628782601,0.4906565628782601,0.24068666098283562,0.34560406500181007,0.16978642178213227,AML
GSE239721,PT23A,MIF,16,2.634216482127637,0.4964939094567327,0.19399479107734857,0.09628104797777702,0.6161694248270474,0.3059976305158607,AML
GSE239721,PT26A,CD99,13,0.8347234578296948,0.6562100520715335,0.648979469541389,0.4708805111767466,0.3198557733287293,0.1649207386814267,AML
GSE239721,PT26A,LGALS9,8,0.32350716134219126,0.715602349471819,0.38818187841649643,0.38818187841649643,0.6118181215835037,0.32742047105532257,AML
GSE239721,PT26A,MIF,9,2.253528347311545,0.6406555553148398,0.39558606073661434,0.27390699871185537,0.6044139392633857,0.3667485566029844,AML
GSE239721,PT27A,CD99,1,0.27162357226351,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT27A,LGALS9,12,0.7066357921891872,0.4391986467124844,0.9417475247261963,0.4391986467124844,0.0,0.0,AML
GSE239721,PT27A,MIF,7,1.445958335376881,0.7025762716803484,0.7468735505349119,0.5306959576491157,0.0,0.0,AML
GSE239721,PT28A,CD99,1,0.345308076602418,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT28A,LGALS9,19,1.1313673773586526,0.30943723082208063,0.617770802253879,0.17286225398271052,0.3822291977461212,0.13657497683937014,AML
GSE239721,PT28A,MIF,2,0.571029051530703,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT29A,CD99,1,0.424111329011715,1.0,1.0,1.0,0.0,0.0,AML
GSE239721,PT29A,LGALS9,10,0.9463702999063336,1.0,0.6058481655913753,0.6058481655913753,0.39415183440862467,0.39415183440862467,AML
GSE239721,PT29A,MIF,6,1.4044314340584239,1.0,0.5139872912889615,0.5139872912889615,0.48601270871103863,0.48601270871103863,AML
GSE239721,PT30A,CD99,12,0.9333993148904602,0.983830657458474,0.9517780986954241,0.9445674614612156,0.04822190130457608,0.03926319599725856,AML
GSE239721,PT30A,LGALS9,10,0.8326635820098485,0.756096615963373,0.3826020798720159,0.3134349798771129,0.6173979201279841,0.4426616360862601,AML
GSE239721,PT32A,CD99,5,0.4502948870784409,0.6369954201863499,0.4987601305898212,0.2609920984814392,0.5012398694101787,0.3760033217049106,AML
GSE239721,PT32A,LGALS9,4,0.1725399406273837,0.03786458582053683,0.0,0.0,1.0,0.03786458582053683,AML
GSE239721,PT32A,MIF,3,0.6588087068474591,1.0,0.35327550173800143,0.35327550173800143,0.6467244982619984,0.6467244982619984,AML
GSE289435,GSM8791432_MLL_14666,CD99,15,4.320706411464115,0.6104639845291359,0.6104639845291359,0.28399541924687105,0.3895360154708641,0.3264685652822649,AML
GSE289435,GSM8791432_MLL_14666,LGALS9,10,0.3520949194290842,0.23439693638371353,0.29600904444941845,0.0,0.7039909555505814,0.23439693638371353,AML
GSE289435,GSM8791432_MLL_14666,MIF,26,5.715440968191572,0.8015313109213689,0.31149587957678404,0.31149587957678404,0.688504120423216,0.4900354313445847,AML
GSE289435,GSM8791433_MLL_16703,CD99,4,1.2380012057718521,1.0,1.0,1.0,0.0,0.0,AML
GSE289435,GSM8791433_MLL_16703,LGALS9,23,0.9062620765419017,0.9787035091916232,0.4576914161712875,0.4576914161712875,0.2798623359608261,0.2585658451524493,AML
GSE289435,GSM8791433_MLL_16703,MIF,31,3.3538301261582664,0.5014156508443953,0.10950876560681551,0.09320464355690465,0.8904912343931847,0.4082110072874907,AML
GSE289435,GSM8791434_MLL_17746,CD99,1,0.355467600261916,1.0,1.0,1.0,0.0,0.0,AML
GSE289435,GSM8791434_MLL_17746,LGALS9,14,0.31298645354684734,0.4868980554671949,0.3093267962462569,0.15060231628371987,0.5104460930582485,0.24854058287371575,AML
GSE289435,GSM8791434_MLL_17746,MIF,17,1.2562446971100627,0.5099347037577677,0.0,0.0,1.0,0.5099347037577677,AML
GSE289435,GSM8791435_MLL_17843,CD99,3,0.696440780921997,1.0,1.0,1.0,0.0,0.0,AML
GSE289435,GSM8791435_MLL_17843,LGALS9,30,0.2499277738994188,1.0,0.5085899836039938,0.5085899836039938,0.30625941016652364,0.30625941016652364,AML
GSE289435,GSM8791435_MLL_17843,MIF,23,3.2276783992591613,0.5902518758893938,0.5257780928597331,0.3462566046747416,0.41209518528133326,0.18186854935571842,AML
GSE289435,GSM8791436_MLL_17844,CD99,1,0.0216543775383424,0.0,0.0,0.0,1.0,0.0,AML
GSE289435,GSM8791436_MLL_17844,LGALS9,4,0.053070752721089895,0.1337539346098203,0.4336443594783024,0.0,0.5663556405216977,0.1337539346098203,AML
GSE289435,GSM8791436_MLL_17844,MIF,2,0.315080924142085,0.0,0.0,0.0,1.0,0.0,AML
GSE289435,GSM8791437_MLL_28824,CD99,3,0.422888034900944,1.0,1.0,1.0,0.0,0.0,AML
GSE289435,GSM8791437_MLL_28824,LGALS9,25,1.109218030038773,0.5720075028891962,0.4262202364488853,0.2569527369060479,0.2968688702923518,0.15686137311212542,AML
GSE289435,GSM8791437_MLL_28824,MIF,22,4.409194571750121,0.29408230145851183,0.26255757494727827,0.08479699969585124,0.7374424250527215,0.20928530176266055,AML
GSE289435,GSM8791438_MLL_28830,CD99,15,0.7411348337245013,0.22771619658491551,0.19269771434087576,0.0,0.709559214305551,0.22771619658491551,AML
