sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
782328,Petti2019,15148,infercnv,1,C_single,0,15148,5068,0.3346,0,0,15148
