subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s7,236,236,99,0.419491525423729,FALSE,0.166947723440135,4,0,4,12p:g;1q:g;20p:g;4p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s8,201,201,7,0.0348258706467662,FALSE,0.0118043844856661,3,0,3,12q:g;4q:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s3,183,183,94,0.513661202185792,FALSE,0.158516020236088,5,0,5,16q:g;19p:g;19q:g;20p:g;20q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s2,138,138,61,0.442028985507246,FALSE,0.102866779089376,9,1,8,11p:g;11q:g;16q:g;19q:g;1q:g;20p:g;20q:g;5p:l;6p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s6,135,135,25,0.185185185185185,FALSE,0.0421585160202361,6,0,6,12q:g;15q:g;20p:g;20q:g;7p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s5,121,121,31,0.256198347107438,FALSE,0.0522765598650928,2,0,2,20p:g;20q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s10,86,86,57,0.662790697674419,FALSE,0.0961214165261383,4,0,4,16q:g;1q:g;20p:g;20q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s1,79,79,48,0.607594936708861,FALSE,0.0809443507588533,4,0,4,12p:g;17q:g;20p:g;2q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s9,68,68,30,0.441176470588235,FALSE,0.0505902192242833,4,0,4,11q:g;3q:g;4p:g;7q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s14,65,65,10,0.153846153846154,FALSE,0.0168634064080944,7,1,6,12q:g;19q:l;1p:g;22q:g;4q:g;6p:g;7p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s11,62,62,10,0.161290322580645,FALSE,0.0168634064080944,1,0,1,12p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s13,62,62,19,0.306451612903226,FALSE,0.0320404721753794,4,0,4,19p:g;20p:g;4q:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s4,42,42,29,0.690476190476191,FALSE,0.0489038785834739,4,0,4,11p:g;16q:g;19p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s19,31,31,23,0.741935483870968,FALSE,0.0387858347386172,4,0,4,16q:g;19p:g;20p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s15,27,27,19,0.703703703703704,FALSE,0.0320404721753794,3,0,3,16q:g;20p:g;20q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s18,20,20,16,0.8,FALSE,0.0269814502529511,4,1,3,1q:g;20p:g;3q:g;5q:l,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s12,17,17,3,0.176470588235294,FALSE,0.00505902192242833,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s16,7,7,1,0.142857142857143,FALSE,0.00168634064080944,6,1,5,12p:l;16q:g;20p:g;20q:g;5q:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s24,4,4,3,0.75,FALSE,0.00505902192242833,7,0,7,13q:g;20p:g;3q:g;5q:g;6p:g;6q:g;7p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s23,3,3,1,0.333333333333333,FALSE,0.00168634064080944,7,0,7,11p:g;12q:g;17p:g;19p:g;19q:g;5p:g;9q:g,4,gain,FALSE,0,Petti2019,ND_083017
observation.observation_s17,2,2,2,1,FALSE,0.00337268128161889,17,3,14,10q:g;11p:g;12q:g;14q:g;15q:g;16p:g;1q:g;20q:l;2p:g;2q:l;4p:g;4q:g;5p:g;6p:g;7p:g;7q:g;8q:l,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s20,2,2,2,1,FALSE,0.00337268128161889,11,3,8,12q:g;14q:l;15q:g;18q:l;1q:g;20p:g;20q:g;22q:g;2q:l;6q:g;9p:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s21,2,2,2,1,FALSE,0.00337268128161889,12,2,10,12p:l;12q:g;16q:g;17p:g;19q:g;20p:g;20q:g;21q:l;6p:g;7p:g;7q:g;8q:g,4,gain,FALSE,0,Petti2019,ND_083017
observation.observation_s22,1,1,1,1,FALSE,0.00168634064080944,18,6,12,11p:g;11q:g;12p:l;14q:g;15q:g;16p:g;16q:g;17q:l;19q:g;1p:g;20p:g;22q:g;3p:l;3q:l;5p:l;6p:g;8p:l;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s25,1,1,0,0,FALSE,0,13,3,10,10q:g;11p:g;12q:g;16q:l;1p:g;22q:g;2p:g;3q:g;5p:g;6p:l;7p:l;9p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
observation.observation_s26,1,1,0,0,FALSE,0,14,6,8,11p:g;12q:g;13q:l;16q:g;18p:l;18q:l;19p:g;19q:g;20p:g;21q:l;2q:l;5p:l;7p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s9,134,134,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s18,109,109,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s19,108,108,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s33,106,106,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s25,100,100,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s13,94,94,0,0,TRUE,0,2,0,2,5q:g;6p:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s20,91,91,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s7,89,89,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s16,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s24,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s22,83,83,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s27,77,77,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s2,76,76,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s17,73,73,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s23,73,73,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s36,72,72,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s42,67,67,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s50,66,66,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s40,63,63,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s3,62,62,0,0,TRUE,0,2,0,2,9p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s34,62,62,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s10,60,60,0,0,TRUE,0,2,1,1,19q:l;1q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s37,57,57,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s35,56,56,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s5,55,55,0,0,TRUE,0,3,0,3,17p:g;2p:g;2q:g,4,gain,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s46,55,55,0,0,TRUE,0,3,0,3,17p:g;2p:g;9q:g,4,gain,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s28,54,54,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s1,53,53,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s43,50,50,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s6,48,48,0,0,TRUE,0,1,0,1,2q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s15,46,46,0,0,TRUE,0,1,0,1,19q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s21,46,46,0,0,TRUE,0,1,0,1,2q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s8,44,44,0,0,TRUE,0,1,0,1,6p:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s29,42,42,0,0,TRUE,0,1,0,1,3q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s12,41,41,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s52,41,41,0,0,TRUE,0,1,0,1,3q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s11,37,37,0,0,TRUE,0,1,0,1,1p:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s41,34,34,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s44,32,32,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s4,31,31,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s14,31,31,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s31,31,31,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s56,30,30,0,0,TRUE,0,2,0,2,11q:g;7q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s32,25,25,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s30,23,23,0,0,TRUE,0,1,0,1,6p:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s51,23,23,0,0,TRUE,0,1,0,1,9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s47,21,21,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s39,18,18,0,0,TRUE,0,2,0,2,6q:g;7q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s45,17,17,0,0,TRUE,0,2,0,2,9p:g;9q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s57,16,16,0,0,TRUE,0,2,0,2,16p:g;16q:g,3,neutral,FALSE,0,Petti2019,ND_083017
reference_normal.reference_normal_s26,13,13,0,0,TRUE,0,3,0,3,10p:g;10q:g;1q:g,3,neutral,FALSE,0,Petti2019,ND_083017
