subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s39,147,147,0,0,FALSE,0,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s28,138,138,0,0,FALSE,0,5,0,5,10p:g;12q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s18,136,136,0,0,FALSE,0,4,0,4,10p:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s15,131,131,0,0,FALSE,0,4,0,4,10p:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s12,127,127,0,0,FALSE,0,5,0,5,10p:g;12q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s22,114,114,0,0,FALSE,0,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s41,114,114,0,0,FALSE,0,3,0,3,10p:g;13q:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s21,112,112,0,0,FALSE,0,5,0,5,10p:g;12q:g;13q:g;17p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s29,107,107,0,0,FALSE,0,5,0,5,10p:g;12q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s34,107,107,0,0,FALSE,0,3,0,3,10p:g;17p:g;19p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s20,106,106,0,0,FALSE,0,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s6,102,102,0,0,FALSE,0,4,0,4,10p:g;12q:g;13q:g;3q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s4,101,101,3,0.0297029702970297,FALSE,0.136363636363636,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s3,95,95,0,0,FALSE,0,2,0,2,10p:g;3q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s50,95,95,0,0,FALSE,0,4,0,4,10p:g;12q:g;17p:g;19p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s35,94,94,1,0.0106382978723404,FALSE,0.0454545454545455,4,0,4,10p:g;12q:g;17p:g;3q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s37,93,93,0,0,FALSE,0,4,0,4,10p:g;12q:g;17p:g;3q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s1,91,91,0,0,FALSE,0,5,0,5,10p:g;13q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s42,91,91,0,0,FALSE,0,5,0,5,10p:g;12q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s13,82,82,0,0,FALSE,0,5,0,5,10p:g;12q:g;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s24,80,80,0,0,FALSE,0,4,0,4,10p:g;12q:g;13q:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
observation.observation_s2,77,77,0,0,FALSE,0,2,0,2,10p:g;17p:g,4,gain,FALSE,0,GSE239721,PT23A
