subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation,14,14,1,0.0714285714285714,FALSE,1,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s7,92,92,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s1,89,89,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s8,81,81,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s18,81,81,0,0,TRUE,0,1,0,1,5q:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s11,77,77,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s13,67,67,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s15,66,66,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s17,56,56,0,0,TRUE,0,1,0,1,16p:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s31,56,56,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s4,51,51,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s12,51,51,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s20,45,45,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s21,44,44,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s3,40,40,0,0,TRUE,0,2,0,2,2q:g;7q:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s2,39,39,0,0,TRUE,0,1,0,1,19q:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s16,37,37,0,0,TRUE,0,1,0,1,3q:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s27,36,36,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s10,34,34,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s26,33,33,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s29,33,33,0,0,TRUE,0,2,0,2,17q:g;7p:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s14,31,31,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s28,31,31,0,0,TRUE,0,0,0,0,"",,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s9,27,27,0,0,TRUE,0,2,0,2,1q:g;3p:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
reference_normal.reference_normal_s23,26,26,0,0,TRUE,0,2,0,2,5q:g;7q:g,,,FALSE,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
