subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,106,106,46,0.433962264150943,FALSE,0.152317880794702,4,1,3,10p:g;12p:l;18q:g;20q:g,4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s4,89,89,54,0.606741573033708,FALSE,0.178807947019868,1,0,1,18q:g,4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s8,89,89,50,0.561797752808989,FALSE,0.165562913907285,2,0,2,10p:g;18q:g,3,neutral,FALSE,0,GSE227903,6323_Dg
observation.observation_s9,64,64,37,0.578125,FALSE,0.122516556291391,1,0,1,17p:g,4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s10,60,60,24,0.4,FALSE,0.0794701986754967,2,0,2,10p:g;18q:g,3,neutral,FALSE,0,GSE227903,6323_Dg
observation.observation_s2,57,57,26,0.456140350877193,FALSE,0.0860927152317881,0,0,0,"",4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s6,48,48,30,0.625,FALSE,0.0993377483443709,1,0,1,10p:g,4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s3,33,33,18,0.545454545454545,FALSE,0.0596026490066225,0,0,0,"",4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s7,28,28,8,0.285714285714286,FALSE,0.0264900662251656,2,0,2,10p:g;18q:g,3,neutral,FALSE,0,GSE227903,6323_Dg
observation.observation_s11,15,15,2,0.133333333333333,FALSE,0.00662251655629139,3,1,2,11p:l;12p:g;5p:g,3,neutral,FALSE,0,GSE227903,6323_Dg
observation.observation_s13,6,6,2,0.333333333333333,FALSE,0.00662251655629139,1,0,1,18q:g,4,gain,FALSE,0,GSE227903,6323_Dg
observation.observation_s14,3,3,0,0,FALSE,0,2,0,2,18p:g;18q:g,4,gain,FALSE,0,GSE227903,6323_Dg
