subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s1,50,50,4,0.08,FALSE,0.0930232558139535,5,2,3,11q:l;12p:g;12q:g;21q:l;7p:g,,,FALSE,0,GSE116256,AML707B-D18
observation.observation_s2,44,44,20,0.454545454545455,FALSE,0.465116279069768,12,5,7,10p:g;10q:g;12p:g;12q:g;15q:g;19q:l;2p:g;3q:g;5p:l;6p:l;8p:l;8q:l,,,FALSE,0,GSE116256,AML707B-D18
observation.observation_s3,24,24,10,0.416666666666667,FALSE,0.232558139534884,13,4,9,10p:g;10q:g;11p:l;12p:g;14q:g;17p:g;17q:g;19q:l;1q:g;2p:g;6p:g;8p:l;8q:l,,,FALSE,0,GSE116256,AML707B-D18
observation.observation_s5,9,9,7,0.777777777777778,FALSE,0.162790697674419,15,6,9,10p:g;10q:g;11p:l;13q:l;14q:g;16p:l;17p:l;19p:l;19q:l;1p:g;1q:g;3q:g;4p:g;4q:g;5q:g,,,FALSE,0.636363636363636,GSE116256,AML707B-D18
observation.observation_s4,3,3,1,0.333333333333333,FALSE,0.0232558139534884,17,5,12,10p:g;10q:g;11p:l;12p:g;16p:g;16q:g;19p:g;1p:g;20p:g;20q:g;3p:l;5p:l;6p:g;7p:g;7q:g;8p:l;8q:l,,,FALSE,0,GSE116256,AML707B-D18
observation.observation_s6,1,1,1,1,FALSE,0.0232558139534884,24,10,14,10p:g;10q:g;11p:g;11q:g;13q:l;15q:l;17p:g;18p:l;18q:l;19q:l;1q:g;20p:g;20q:g;21q:g;2q:g;3p:l;3q:g;4p:l;4q:l;6p:l;6q:g;7p:g;7q:g;9q:l,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s20,94,94,0,0,TRUE,0,2,0,2,6p:g;6q:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s3,88,88,0,0,TRUE,0,1,0,1,1p:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s10,84,84,0,0,TRUE,0,6,4,2,11p:l;19q:l;1p:g;1q:g;3p:l;6q:l,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s7,83,83,0,0,TRUE,0,3,0,3,19q:g;3p:g;3q:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s11,83,83,0,0,TRUE,0,1,0,1,5q:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s14,79,79,0,0,TRUE,0,2,0,2,12q:g;1q:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s17,73,73,0,0,TRUE,0,3,0,3,19p:g;19q:g;5q:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s4,62,62,0,0,TRUE,0,4,0,4,17p:g;17q:g;19q:g;2p:g,,,FALSE,0,GSE116256,AML707B-D18
reference_normal.reference_normal_s6,58,58,0,0,TRUE,0,6,0,6,11p:g;11q:g;17p:g;17q:g;19p:g;19q:g,,,FALSE,0,GSE116256,AML707B-D18
