subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s5,210,210,16,0.0761904761904762,FALSE,0.0987654320987654,7,1,6,11p:g;13q:g;14q:l;4q:g;6p:g;8q:g;9q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s3,167,167,7,0.0419161676646707,FALSE,0.0432098765432099,1,0,1,12p:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s4,104,104,47,0.451923076923077,FALSE,0.290123456790123,1,0,1,3q:g,3,neutral,FALSE,0.0350877192982456,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s11,74,74,2,0.027027027027027,FALSE,0.0123456790123457,1,0,1,19p:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s6,63,63,31,0.492063492063492,FALSE,0.191358024691358,1,0,1,1q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s2,51,51,9,0.176470588235294,FALSE,0.0555555555555556,6,2,4,12q:g;16p:l;19q:g;20p:g;20q:g;5p:l,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s1,40,40,5,0.125,FALSE,0.0308641975308642,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s12,19,19,10,0.526315789473684,FALSE,0.0617283950617284,5,0,5,17q:g;4q:g;5q:g;9p:g;9q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s15,17,17,4,0.235294117647059,FALSE,0.0246913580246914,1,0,1,19q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s8,15,15,3,0.2,FALSE,0.0185185185185185,1,0,1,11p:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s14,14,14,6,0.428571428571429,FALSE,0.037037037037037,3,0,3,12q:g;4q:g;7p:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s9,12,12,4,0.333333333333333,FALSE,0.0246913580246914,3,0,3,19q:g;5q:g;9q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s13,8,8,7,0.875,FALSE,0.0432098765432099,4,1,3,15q:l;17q:g;2q:g;3q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s16,6,6,5,0.833333333333333,FALSE,0.0308641975308642,4,1,3,5p:l;7p:g;7q:g;8p:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s18,4,4,4,1,FALSE,0.0246913580246914,10,3,7,11p:g;11q:g;19q:l;1q:g;21q:g;2p:g;3q:g;5q:g;6p:l;8q:l,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s10,2,2,2,1,FALSE,0.0123456790123457,12,2,10,11p:g;12q:g;16q:g;18p:g;18q:g;1p:l;20p:g;20q:g;22q:g;4q:g;5q:g;7p:l,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s7,1,1,0,0,FALSE,0,13,3,10,10p:g;11p:g;11q:g;12p:g;12q:g;14q:g;16p:g;19q:g;2p:l;3p:g;4q:l;6q:g;7q:l,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
observation.observation_s17,1,1,0,0,FALSE,0,7,2,5,10p:g;13q:g;14q:l;20p:l;5q:g;6p:g;6q:g,3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s15,91,91,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s11,89,89,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s10,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s27,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s34,88,88,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s6,84,84,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s20,79,79,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
reference_normal.reference_normal_s31,77,77,0,0,TRUE,0,0,0,0,"",3,neutral,FALSE,0,GSE201966,GSM6085182_AML03M5_RE
