subclone,n_cells,n_cells_labelled,n_malignant,frac_malignant,is_reference,clone_frac_of_malignant,n_arm_events,n_arm_events_loss,n_arm_events_gain,arms_hit,tp53_state,tp53_direction,tp53_loss,arm17p_frac_loss,dataset,sample
observation.observation_s4,161,161,1,0.0062111801242236,FALSE,0.00632911392405063,1,1,0,14q:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s8,157,157,33,0.210191082802548,FALSE,0.208860759493671,5,1,4,11p:g;14q:l;17p:g;19p:g;19q:g,4,gain,FALSE,0,GSE227903,6323_R2
observation.observation_s24,145,145,1,0.00689655172413793,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s2,130,130,8,0.0615384615384615,FALSE,0.0506329113924051,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s17,129,129,1,0.00775193798449612,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s11,114,114,3,0.0263157894736842,FALSE,0.0189873417721519,2,1,1,14q:l;19q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s16,113,113,7,0.0619469026548673,FALSE,0.0443037974683544,3,2,1,12p:l;14q:l;6p:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s5,108,108,0,0,FALSE,0,1,0,1,8q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s18,102,102,1,0.00980392156862745,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s20,98,98,0,0,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s14,90,90,0,0,FALSE,0,1,0,1,13q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s32,89,89,0,0,FALSE,0,2,1,1,14q:l;8q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s22,88,88,4,0.0454545454545455,FALSE,0.0253164556962025,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s15,85,85,0,0,FALSE,0,1,1,0,14q:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s29,82,82,24,0.292682926829268,FALSE,0.151898734177215,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s10,81,81,2,0.0246913580246914,FALSE,0.0126582278481013,1,1,0,12p:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s3,80,80,1,0.0125,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s21,72,72,2,0.0277777777777778,FALSE,0.0126582278481013,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s7,67,67,0,0,FALSE,0,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s6,62,62,1,0.0161290322580645,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s23,60,60,13,0.216666666666667,FALSE,0.0822784810126582,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s19,58,58,5,0.0862068965517242,FALSE,0.0316455696202532,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s35,52,52,4,0.0769230769230769,FALSE,0.0253164556962025,3,2,1,12p:l;14q:l;19p:g,4,gain,FALSE,0,GSE227903,6323_R2
observation.observation_s1,50,50,33,0.66,FALSE,0.208860759493671,4,1,3,12p:l;13q:g;21q:g;3q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s9,44,44,3,0.0681818181818182,FALSE,0.0189873417721519,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s31,39,39,1,0.0256410256410256,FALSE,0.00632911392405063,0,0,0,"",3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s25,38,38,2,0.0526315789473684,FALSE,0.0126582278481013,2,1,1,11p:g;14q:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s27,34,34,2,0.0588235294117647,FALSE,0.0126582278481013,2,1,1,12p:l;19p:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s30,28,28,4,0.142857142857143,FALSE,0.0253164556962025,3,0,3,19p:g;19q:g;6p:g,4,gain,FALSE,0,GSE227903,6323_R2
observation.observation_s26,14,14,0,0,FALSE,0,3,1,2,13q:g;14q:l;19q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s28,14,14,1,0.0714285714285714,FALSE,0.00632911392405063,2,2,0,12p:l;14q:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s34,13,13,0,0,FALSE,0,1,0,1,13q:g,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s12,7,7,0,0,FALSE,0,2,1,1,11p:g;12p:l,3,neutral,FALSE,0,GSE227903,6323_R2
observation.observation_s13,2,2,0,0,FALSE,0,8,2,6,11p:g;12p:l;14q:l;17p:g;21q:g;4q:g;7p:g;8q:g,4,gain,FALSE,0,GSE227903,6323_R2
